fact_id,service_id,hotel_id,room_id,booking_id,guest_id,channel_id,employee_id,sales_date,sales
2049,25,4,172,56,75012,3,3,2022-03-23,100
2050,23,4,152,57,59384,8,5,2022-07-02,100
2051,52,4,127,58,111607,2,5,2022-10-11,100
2052,16,2,70,59,127865,3,4,2022-03-07,100
2053,34,4,125,60,97819,8,5,2022-06-27,100
2054,15,4,138,61,56903,2,4,2022-03-16,100
2055,53,4,175,62,47228,7,3,2022-10-04,100
2056,11,3,96,63,38777,8,4,2022-10-12,100
2057,32,4,157,64,72675,2,5,2022-05-26,100
2058,25,1,31,65,33685,1,5,2022-12-06,100
2059,21,4,125,66,52110,5,1,2022-10-03,100
2060,31,4,175,67,72128,5,3,2023-02-21,100
2061,64,3,114,68,30219,8,3,2022-04-26,100
2062,20,3,87,69,105097,7,5,2022-11-14,100
2063,10,1,23,70,10606,1,1,2022-04-24,100
2064,54,1,36,71,145867,6,4,2022-08-02,100
2065,62,2,74,72,7444,2,1,2022-12-09,100
2066,29,4,173,73,107596,8,2,2022-06-22,100
2067,77,3,116,74,15212,3,5,2023-01-11,100
2068,8,3,100,75,23747,2,1,2022-07-26,100
2069,61,4,139,76,40078,2,2,2022-09-17,100
2070,24,3,81,77,35316,7,2,2022-08-05,100
2071,16,2,45,78,145020,1,5,2022-08-09,100
2072,39,1,10,79,145426,5,5,2022-09-16,100
2073,5,4,153,80,89811,2,3,2023-02-28,100
2074,17,1,2,81,115693,6,2,2022-10-09,100
2075,73,1,26,82,46217,1,4,2022-06-10,100
2076,46,3,91,83,46596,3,2,2022-08-22,100
2077,77,4,123,84,36191,8,4,2022-05-20,100
2078,65,2,77,85,69752,3,1,2022-06-16,100
2079,10,3,104,86,113989,3,4,2022-05-16,100
2080,52,4,142,87,42582,1,4,2022-09-26,100
2081,14,1,13,88,51501,6,3,2023-02-16,100
2082,64,3,98,89,74147,7,1,2022-08-15,100
2083,36,2,47,90,12837,3,2,2023-01-26,100
2084,64,4,122,91,91665,3,2,2023-01-08,100
2085,50,1,37,92,63976,5,3,2022-05-14,100
2086,16,2,54,93,108677,3,2,2022-10-01,100
2087,29,2,39,94,100933,6,2,2022-06-16,100
2088,56,4,143,95,39343,6,4,2022-07-07,100
2089,58,2,52,96,13376,6,5,2022-05-15,100
2090,47,4,135,97,10312,5,2,2022-03-04,100
2091,62,2,41,98,115492,7,1,2022-10-03,100
2092,43,4,138,99,141060,7,1,2022-06-16,100
2093,12,2,48,100,93513,1,3,2022-06-24,100
2094,71,1,28,101,47580,2,2,2022-09-26,100
2095,74,4,121,102,46993,7,1,2023-02-25,100
2096,66,2,65,103,40518,5,2,2022-10-19,100
2097,5,1,17,104,4417,5,3,2022-07-01,100
2098,43,4,122,105,50799,6,2,2022-08-17,100
2099,41,3,89,106,147165,8,1,2022-10-15,100
2100,76,4,127,107,149612,6,1,2022-03-04,100
2101,22,4,179,108,39922,7,3,2022-09-22,100
2102,31,1,26,109,125897,4,2,2022-12-11,100
2103,79,1,24,110,37002,5,3,2022-05-20,100
2104,67,3,102,111,41227,6,2,2023-02-16,100
2105,40,3,112,112,96077,6,1,2022-04-14,100
2106,8,4,182,113,144026,7,3,2023-02-10,100
2107,15,4,148,114,94039,4,1,2022-11-27,100
2108,9,2,49,115,146826,1,5,2022-12-03,100
2109,59,1,22,116,47002,2,4,2022-04-03,100
2110,78,4,131,117,100966,7,4,2022-11-27,100
2111,33,4,155,118,133694,8,1,2022-06-01,100
2112,40,2,63,119,14003,2,4,2023-01-08,100
2113,61,3,81,120,135418,1,3,2022-06-19,100
2114,40,1,21,121,10239,8,1,2022-09-21,100
2115,18,2,57,122,110856,6,2,2022-07-05,100
2116,38,2,53,123,55282,4,1,2022-05-14,100
2117,31,4,153,124,42163,1,3,2022-09-09,100
2118,59,4,179,125,102046,3,5,2022-07-09,100
2119,47,1,37,126,14346,2,4,2022-06-30,100
2120,37,3,96,127,52302,5,4,2022-09-18,100
2121,78,4,127,128,60619,1,2,2022-09-06,100
2122,2,4,125,129,85766,4,5,2023-01-12,100
2123,2,4,160,130,37746,7,3,2022-08-16,100
2124,17,4,118,131,3278,7,5,2022-12-24,100
2125,62,4,153,132,93996,4,2,2022-10-29,100
2126,73,3,89,133,146533,8,2,2022-08-17,100
2127,8,4,172,134,528,7,4,2022-03-05,100
2128,75,2,39,135,113926,3,1,2022-08-08,100
2129,33,4,142,136,49744,5,3,2022-03-10,100
2130,39,4,146,137,100407,6,4,2022-04-23,100
2131,65,1,37,138,40486,1,3,2022-11-29,100
2132,4,4,180,139,48410,2,1,2022-11-09,100
2133,58,3,97,140,47733,5,1,2022-03-09,100
2134,75,4,183,141,135353,5,1,2022-03-27,100
2135,44,2,69,142,120330,6,4,2023-01-18,100
2136,47,2,63,143,48831,7,3,2022-09-08,100
2137,16,2,40,144,118145,5,3,2022-04-27,100
2138,44,4,152,145,33874,3,2,2023-01-27,100
2139,27,1,3,146,72619,7,5,2022-10-12,100
2140,73,4,143,147,81715,3,4,2022-07-14,100
2141,66,4,142,148,40966,6,3,2023-01-07,100
2142,76,4,161,149,74712,4,2,2022-06-04,100
2143,32,4,137,150,13885,8,2,2022-04-02,100
2144,37,3,90,151,72261,5,2,2022-08-18,100
2145,43,4,139,152,61502,3,2,2022-06-04,100
2146,64,3,115,153,143662,2,1,2022-08-18,100
2147,10,4,161,154,24641,3,4,2022-12-18,100
2148,43,3,85,155,97103,7,4,2022-10-06,100
2149,57,4,174,156,43540,3,2,2023-01-17,100
2150,46,4,151,157,77429,3,2,2022-06-04,100
2151,23,4,122,158,24569,8,1,2022-08-27,100
2152,29,1,12,159,28239,7,5,2022-03-28,100
2153,22,2,51,160,129352,8,2,2022-05-03,100
2154,43,4,147,161,117383,3,3,2022-05-15,100
2155,38,4,135,162,91909,2,2,2022-04-15,100
2156,56,4,178,163,129172,1,3,2022-04-03,100
2157,1,1,26,164,34954,2,1,2022-08-01,100
2158,58,3,113,165,87432,3,1,2023-01-14,100
2159,62,4,159,166,145828,5,3,2022-06-16,100
2160,5,4,136,167,144245,1,4,2022-05-06,100
2161,19,4,136,168,92842,5,1,2023-01-14,100
2162,64,4,144,169,105577,7,3,2022-07-04,100
2163,22,1,17,170,68990,1,5,2022-10-20,100
2164,4,1,24,171,41174,5,3,2022-10-16,100
2165,55,4,122,172,82222,1,5,2022-03-28,100
2166,67,2,63,173,67268,3,5,2022-06-21,100
2167,63,3,96,174,36193,5,3,2022-04-16,100
2168,29,3,100,175,55346,8,2,2022-07-18,100
2169,26,1,19,176,94074,1,1,2022-04-05,100
2170,65,4,139,177,120121,8,2,2022-03-30,100
2171,53,2,54,178,77345,2,2,2022-12-10,100
2172,8,3,91,179,12195,4,5,2022-07-18,100
2173,49,4,128,180,40450,5,3,2022-08-24,100
2174,69,4,139,181,16396,1,1,2022-12-03,100
2175,48,4,172,182,11983,3,1,2022-06-02,100
2176,40,4,174,183,18151,3,3,2022-06-12,100
2177,43,2,43,184,39731,4,5,2023-02-19,100
2178,56,4,125,185,18589,4,1,2022-12-30,100
2179,35,4,170,186,87662,4,1,2022-09-12,100
2180,16,3,95,187,94721,2,3,2022-04-08,100
2181,47,2,53,188,124165,6,1,2023-02-14,100
2182,46,4,159,189,11847,5,1,2022-11-20,100
2183,55,4,132,190,72867,7,3,2022-05-17,100
2184,8,4,163,191,103437,4,5,2022-07-23,100
2185,33,2,76,192,43810,6,4,2022-04-21,100
2186,29,3,116,193,144553,7,1,2022-10-21,100
2187,32,2,43,194,94583,2,1,2023-02-02,100
2188,31,4,149,195,47703,2,3,2022-03-01,100
2189,57,4,124,196,132785,3,1,2022-10-27,100
2190,56,3,80,197,101484,3,3,2022-03-31,100
2191,31,4,124,198,50259,5,2,2023-01-06,100
2192,24,3,82,199,110975,1,1,2022-08-18,100
2193,21,1,4,200,23064,3,3,2022-07-18,100
2194,12,4,155,201,129267,1,2,2023-01-16,100
2195,58,4,168,202,15464,2,5,2022-05-13,100
2196,61,1,28,203,97789,2,5,2022-11-28,100
2197,6,1,8,204,99365,8,3,2022-07-24,100
2198,52,4,131,205,88235,6,5,2022-06-14,100
2199,79,2,64,206,65268,5,3,2022-06-10,100
2200,45,4,147,207,5349,5,4,2022-04-19,100
2201,39,4,165,208,62396,6,2,2022-11-30,100
2202,38,3,91,209,93938,1,5,2023-02-26,100
2203,26,2,52,210,130863,7,4,2022-09-17,100
2204,23,3,89,211,134375,8,3,2022-05-14,100
2205,45,4,132,212,85846,1,1,2022-06-12,100
2206,25,4,175,213,107199,8,5,2022-10-14,100
2207,67,4,138,214,62579,4,1,2023-02-01,100
2208,57,3,88,215,126369,8,1,2022-05-28,100
2209,65,1,11,216,47197,7,4,2022-10-16,100
2210,37,3,97,217,122622,6,3,2023-02-19,100
2211,11,2,78,218,56443,2,3,2022-05-11,100
2212,44,1,4,219,26923,2,2,2022-03-06,100
2213,46,1,16,220,118318,2,1,2022-05-30,100
2214,23,3,110,221,117146,4,1,2022-05-06,100
2215,69,2,72,222,92758,1,2,2022-05-14,100
2216,8,1,21,223,87410,7,5,2022-11-19,100
2217,34,1,7,224,79538,3,3,2022-03-16,100
2218,58,1,24,225,101144,2,5,2023-01-23,100
2219,57,4,151,226,79641,2,1,2022-09-10,100
2220,75,2,65,227,101505,6,1,2022-08-29,100
2221,15,4,125,228,31006,2,1,2022-12-13,100
2222,43,3,85,229,79695,8,3,2022-05-15,100
2223,53,4,176,230,149664,6,2,2022-07-18,100
2224,44,3,102,231,113311,5,1,2022-08-11,100
2225,52,2,66,232,31770,4,1,2022-05-02,100
2226,26,1,1,233,131427,5,3,2022-08-28,100
2227,14,4,138,234,9733,5,3,2023-01-11,100
2228,24,2,41,235,4633,8,5,2022-03-30,100
2229,59,4,140,236,40196,3,5,2022-07-05,100
2230,30,3,90,237,61155,6,4,2022-06-21,100
2231,62,2,41,238,74840,4,5,2022-03-31,100
2232,18,3,104,239,88651,3,5,2022-09-19,100
2233,77,1,25,240,141000,1,4,2022-07-29,100
2234,46,2,59,241,3354,5,1,2022-04-18,100
2235,61,1,21,242,49785,2,5,2022-04-08,100
2236,45,4,168,243,25055,2,3,2022-04-17,100
2237,58,4,152,244,41840,3,4,2022-12-02,100
2238,78,2,58,245,128657,1,4,2023-01-14,100
2239,63,2,76,246,142870,2,5,2022-12-31,100
2240,73,4,159,247,55504,1,1,2022-08-28,100
2241,35,4,119,248,133590,2,2,2022-04-02,100
2242,71,3,81,249,28851,1,3,2022-08-16,100
2243,5,1,22,250,77196,5,5,2022-07-31,100
2244,4,4,141,251,83878,1,3,2023-01-21,100
2245,1,2,58,252,109791,4,3,2022-11-13,100
2246,59,2,73,253,106388,1,3,2022-04-25,100
2247,60,1,26,254,96004,7,4,2022-09-15,100
2248,77,4,183,255,134710,6,1,2022-08-22,100
2249,72,4,160,256,56672,8,5,2022-03-14,100
2250,6,3,89,257,113206,2,1,2022-11-22,100
2251,6,4,165,258,40058,6,4,2023-01-10,100
2252,49,3,92,259,62550,5,5,2022-07-21,100
2253,43,3,96,260,117536,3,1,2022-09-01,100
2254,20,4,161,261,148675,8,5,2023-02-27,100
2255,20,2,73,262,147801,5,2,2022-04-09,100
2256,48,2,71,263,98308,7,4,2022-08-18,100
2257,18,4,123,264,65644,8,1,2022-11-25,100
2258,15,3,117,265,37498,7,4,2023-01-06,100
2259,58,1,28,266,76086,6,1,2022-11-14,100
2260,64,3,89,267,54101,2,5,2022-07-17,100
2261,31,4,118,268,86069,5,3,2023-02-19,100
2262,17,1,28,269,143270,6,5,2022-10-01,100
2263,53,2,40,270,46833,7,3,2022-03-27,100
2264,2,4,178,271,133698,8,1,2023-01-31,100
2265,58,2,72,272,78252,6,4,2022-06-30,100
2266,53,3,81,273,110802,5,3,2022-09-19,100
2267,26,4,147,274,140235,8,3,2023-02-05,100
2268,63,4,128,275,403,3,4,2022-09-22,100
2269,13,3,110,276,108969,6,3,2022-05-29,100
2270,33,2,74,277,136505,3,3,2022-03-24,100
2271,16,2,72,278,55822,6,2,2023-02-19,100
2272,32,4,138,279,53022,6,5,2023-01-18,100
2273,28,4,139,280,96920,2,1,2022-05-24,100
2274,29,3,90,281,78041,4,1,2022-05-08,100
2275,22,4,127,282,59819,8,4,2022-07-08,100
2276,38,1,5,283,55021,5,3,2023-01-14,100
2277,72,2,59,284,101446,4,2,2022-12-01,100
2278,76,1,34,285,82616,7,4,2022-08-17,100
2279,36,1,19,286,13802,4,5,2022-08-23,100
2280,50,4,169,287,62057,5,1,2022-12-11,100
2281,44,3,91,288,80008,2,3,2022-03-05,100
2282,53,1,9,289,83804,8,3,2022-11-07,100
2283,5,4,123,290,104843,1,4,2022-08-17,100
2284,39,4,165,291,60596,6,1,2022-07-05,100
2285,33,2,78,292,88882,5,4,2022-04-14,100
2286,37,4,133,293,109847,3,2,2022-12-08,100
2287,4,2,65,294,106135,6,1,2022-04-24,100
2288,14,4,167,295,4761,6,4,2022-11-24,100
2289,40,2,67,296,28653,2,5,2022-12-20,100
2290,12,4,153,297,120396,1,4,2022-09-13,100
2291,32,1,25,298,44252,4,5,2022-07-16,100
2292,29,1,1,299,46180,2,3,2022-08-28,100
2293,34,2,75,300,117803,6,5,2022-09-12,100
2294,29,4,174,301,11535,4,1,2022-05-05,100
2295,49,1,30,302,3989,6,2,2022-09-26,100
2296,26,4,138,303,111092,3,3,2022-10-05,100
2297,32,4,131,304,65945,7,4,2022-07-12,100
2298,27,1,26,305,63571,1,3,2022-07-19,100
2299,19,3,83,306,143778,4,2,2023-01-30,100
2300,35,4,118,307,10658,3,3,2022-09-10,100
2301,39,4,123,308,31029,6,2,2023-02-24,100
2302,28,4,118,309,147659,3,3,2022-03-02,100
2303,42,4,175,310,92490,5,4,2022-10-13,100
2304,55,4,127,311,27305,7,4,2022-03-14,100
2305,27,3,96,312,10714,2,2,2022-03-07,100
2306,66,2,75,313,142741,7,4,2022-12-07,100
2307,26,2,56,314,31750,1,2,2022-04-21,100
2308,61,3,90,315,37138,1,4,2022-10-24,100
2309,8,4,163,316,145903,7,2,2022-09-14,100
2310,68,2,46,317,51821,3,3,2023-02-26,100
2311,48,3,87,318,121212,8,5,2022-10-21,100
2312,30,4,156,319,101758,5,3,2023-01-07,100
2313,59,2,76,320,94953,3,4,2022-09-05,100
2314,57,3,98,321,39286,7,4,2022-10-24,100
2315,68,4,124,322,988,8,4,2022-11-13,100
2316,57,3,85,323,9927,8,3,2022-11-24,100
2317,72,1,7,324,63330,5,1,2022-06-24,100
2318,4,1,3,325,7523,5,4,2022-04-09,100
2319,52,2,72,326,97006,8,2,2023-02-09,100
2320,7,4,164,327,140637,7,3,2023-01-31,100
2321,36,1,6,328,27932,2,5,2022-07-30,100
2322,32,4,170,329,115333,8,2,2022-04-03,100
2323,67,3,90,330,18312,7,3,2022-08-17,100
2324,24,1,36,331,64290,8,4,2022-05-30,100
2325,55,4,164,332,42223,3,5,2022-04-13,100
2326,6,2,79,333,84308,8,2,2022-07-27,100
2327,52,2,75,334,115540,4,3,2022-11-25,100
2328,41,4,128,335,45085,6,2,2022-08-19,100
2329,71,4,177,336,58916,8,4,2022-07-24,100
2330,35,4,159,337,24664,5,4,2022-06-29,100
2331,10,1,22,338,71537,6,3,2022-05-13,100
2332,39,3,97,339,108336,4,2,2022-04-11,100
2333,75,1,25,340,5970,3,2,2022-09-18,100
2334,56,4,166,341,75187,7,3,2022-08-24,100
2335,55,4,128,342,45466,4,1,2022-09-30,100
2336,73,4,150,343,80719,4,5,2022-07-11,100
2337,66,2,57,344,31865,3,2,2022-10-05,100
2338,54,3,87,345,137569,1,4,2022-06-16,100
2339,62,2,46,346,105465,7,1,2022-06-11,100
2340,7,2,69,347,100014,5,2,2022-06-25,100
2341,46,2,43,348,62620,1,3,2022-06-07,100
2342,32,2,39,349,125761,5,3,2022-04-29,100
2343,62,4,161,350,140955,3,1,2023-02-07,100
2344,79,2,46,351,44302,8,1,2022-04-25,100
2345,22,2,72,352,93139,1,1,2022-05-01,100
2346,57,4,177,353,93740,6,5,2023-02-14,100
2347,22,3,107,354,37460,3,5,2022-03-27,100
2348,30,4,156,355,84685,6,3,2022-03-07,100
2349,12,3,104,356,41394,6,2,2023-01-28,100
2350,77,4,124,357,21147,7,5,2022-04-18,100
2351,32,4,148,358,26730,5,2,2022-11-28,100
2352,75,1,20,359,58055,5,4,2022-06-01,100
2353,79,1,22,360,144989,5,2,2022-12-14,100
2354,66,1,11,361,147886,2,1,2022-12-16,100
2355,9,4,130,362,25136,6,2,2022-07-10,100
2356,35,4,150,363,139311,6,3,2022-04-17,100
2357,61,2,67,364,140235,4,5,2022-09-09,100
2358,72,3,111,365,89796,3,5,2023-01-28,100
2359,32,3,100,366,10922,6,2,2023-02-10,100
2360,26,2,47,367,79692,8,5,2022-07-09,100
2361,76,2,73,368,114707,4,3,2022-05-30,100
2362,70,2,61,369,44809,1,3,2022-06-25,100
2363,62,2,43,370,38153,7,4,2022-03-10,100
2364,46,1,32,371,66763,2,2,2022-03-07,100
2365,14,2,54,372,75961,3,5,2022-06-27,100
2366,14,4,143,373,65263,7,5,2022-08-07,100
2367,27,1,6,374,133693,1,5,2022-07-23,100
2368,68,1,22,375,70834,6,3,2022-09-19,100
2369,14,1,24,376,75646,3,3,2023-01-14,100
2370,40,4,173,377,31576,6,2,2023-01-15,100
2371,25,2,76,378,137607,6,1,2022-08-06,100
2372,59,2,57,379,88479,3,4,2022-05-01,100
2373,69,2,60,380,118888,8,4,2023-02-06,100
2374,78,1,18,381,10173,3,4,2022-11-02,100
2375,10,3,101,382,104200,7,4,2022-06-13,100
2376,15,4,149,383,149979,8,3,2022-10-08,100
2377,68,4,152,384,122445,2,2,2022-08-03,100
2378,28,4,128,385,79896,1,3,2023-02-23,100
2379,59,4,183,386,58099,4,4,2022-07-11,100
2380,43,1,15,387,20931,6,2,2022-05-12,100
2381,76,1,15,388,31411,3,3,2022-06-26,100
2382,33,4,151,389,35255,2,5,2022-05-30,100
2383,4,4,158,390,125309,5,4,2023-01-17,100
2384,59,2,70,391,70299,6,1,2022-08-16,100
2385,14,1,14,392,131430,8,2,2022-07-03,100
2386,13,2,74,393,10034,3,2,2022-08-11,100
2387,21,2,72,394,22537,4,3,2022-03-04,100
2388,53,1,18,395,34535,8,3,2022-06-09,100
2389,46,2,59,396,43614,1,5,2023-01-30,100
2390,5,2,42,397,128480,8,1,2023-01-16,100
2391,71,4,138,398,34992,8,1,2022-08-13,100
2392,60,4,127,399,61659,8,4,2022-12-19,100
2393,43,3,88,400,107425,5,1,2022-10-04,100
2394,9,4,172,401,101878,6,4,2022-07-17,100
2395,51,4,134,402,25839,2,1,2022-12-01,100
2396,46,4,129,403,90819,1,4,2022-03-28,100
2397,69,1,34,404,19482,4,2,2023-01-25,100
2398,69,4,126,405,141006,3,5,2022-08-17,100
2399,17,3,89,406,62461,6,1,2022-08-28,100
2400,10,1,12,407,66639,8,1,2022-10-06,100
2401,1,2,65,408,10293,7,4,2022-05-05,100
2402,60,2,48,409,121250,4,5,2022-04-04,100
2403,67,2,70,410,64443,7,5,2022-09-13,100
2404,13,4,171,411,75908,3,3,2022-03-20,100
2405,78,4,131,412,10867,8,5,2022-09-13,100
2406,13,2,41,413,140540,7,1,2022-05-23,100
2407,18,1,18,414,145951,1,5,2022-04-23,100
2408,47,4,154,415,49801,6,2,2022-07-19,100
2409,35,4,123,416,110788,7,5,2022-03-21,100
2410,27,4,174,417,82849,3,3,2022-03-17,100
2411,71,3,92,418,69335,2,5,2022-12-24,100
2412,17,2,77,419,22697,5,1,2022-08-13,100
2413,1,1,33,420,90798,2,3,2022-07-18,100
2414,18,4,150,421,27245,3,5,2022-03-11,100
2415,78,2,78,422,30529,5,1,2022-05-15,100
2416,9,2,72,423,105662,1,2,2022-05-22,100
2417,60,2,66,424,37643,4,3,2022-11-08,100
2418,9,4,153,425,48113,6,3,2022-08-05,100
2419,59,2,70,426,147900,2,5,2023-01-08,100
2420,10,4,153,427,62707,8,4,2022-10-02,100
2421,6,2,42,428,120247,2,4,2022-07-17,100
2422,26,2,56,429,133746,6,1,2023-01-09,100
2423,37,2,55,430,8277,4,4,2022-05-03,100
2424,9,1,15,431,65809,7,3,2023-02-14,100
2425,33,3,112,432,64733,1,1,2023-02-01,100
2426,8,1,18,433,25972,7,1,2022-10-02,100
2427,77,2,69,434,40747,2,5,2022-05-06,100
2428,48,2,66,435,134204,1,2,2022-07-16,100
2429,10,2,72,436,117289,2,4,2022-11-11,100
2430,77,1,14,437,36228,7,5,2022-03-18,100
2431,74,4,120,438,126295,4,2,2022-05-07,100
2432,61,4,120,439,103002,5,3,2022-05-18,100
2433,54,3,94,440,16325,7,3,2023-01-14,100
2434,65,4,178,441,70725,3,1,2022-05-26,100
2435,74,3,101,442,70612,8,1,2022-06-09,100
2436,59,1,25,443,33603,3,2,2022-09-06,100
2437,18,3,111,444,46350,1,1,2022-11-05,100
2438,32,4,128,445,76283,6,1,2022-04-28,100
2439,71,2,44,446,148491,8,3,2022-08-23,100
2440,48,3,106,447,95160,3,4,2022-12-20,100
2441,5,1,28,448,47494,3,2,2022-10-29,100
2442,15,4,151,449,48918,6,1,2022-10-03,100
2443,9,3,106,450,21810,8,2,2022-08-03,100
2444,53,4,148,451,148490,1,5,2022-04-15,100
2445,4,4,161,452,67670,2,5,2022-08-26,100
2446,3,2,66,453,92382,4,3,2022-03-14,100
2447,47,3,110,454,97603,5,2,2022-05-31,100
2448,36,2,61,455,101242,5,2,2022-12-08,100
2449,46,4,120,456,27487,4,1,2022-06-17,100
2450,69,2,62,457,69447,4,3,2022-12-31,100
2451,56,4,140,458,37277,1,3,2022-08-04,100
2452,31,3,98,459,99805,1,5,2022-03-17,100
2453,35,3,84,460,135030,6,5,2022-03-08,100
2454,23,3,101,461,138828,3,5,2022-11-09,100
2455,72,4,146,462,15150,3,2,2022-09-22,100
2456,19,2,73,463,87807,2,1,2022-06-29,100
2457,36,1,34,464,60782,7,1,2022-06-21,100
2458,49,2,43,465,143209,6,1,2022-10-03,100
2459,78,1,16,466,22008,3,2,2022-03-25,100
2460,69,2,71,467,126285,3,4,2022-05-21,100
2461,18,3,104,468,74670,5,3,2022-12-12,100
2462,18,4,168,469,61106,8,1,2022-08-09,100
2463,16,4,170,470,118237,5,5,2022-05-24,100
2464,12,4,150,471,114755,3,1,2022-08-31,100
2465,52,1,19,472,40838,7,4,2022-08-07,100
2466,28,4,125,473,98570,2,4,2022-11-16,100
2467,71,4,143,474,132200,7,4,2022-12-24,100
2468,76,2,54,475,80664,6,3,2022-06-23,100
2469,54,2,65,476,118904,8,3,2022-04-29,100
2470,73,3,93,477,135593,3,4,2022-05-02,100
2471,68,1,19,478,92276,8,1,2023-01-07,100
2472,13,1,5,479,36068,3,1,2023-02-09,100
2473,37,1,23,480,143795,2,4,2022-03-10,100
2474,43,1,17,481,137510,5,2,2022-08-23,100
2475,78,2,44,482,119977,7,1,2022-05-23,100
2476,49,3,110,483,7823,1,5,2022-07-30,100
2477,52,2,55,484,70206,4,3,2022-12-04,100
2478,14,4,134,485,105440,1,1,2023-02-16,100
2479,65,4,151,486,63904,1,1,2022-09-24,100
2480,41,3,114,487,100577,1,4,2022-12-21,100
2481,16,4,155,488,147497,8,1,2022-08-08,100
2482,58,4,156,489,13816,4,3,2022-10-20,100
2483,59,3,83,490,113943,7,4,2022-04-14,100
2484,70,4,127,491,64541,2,2,2022-09-04,100
2485,32,4,138,492,1668,6,3,2022-05-31,100
2486,55,2,59,493,33633,7,3,2022-04-10,100
2487,29,2,44,494,31100,7,5,2022-08-24,100
2488,28,1,6,495,133228,1,4,2022-03-25,100
2489,39,4,124,496,210,4,2,2022-07-01,100
2490,51,2,71,497,71432,7,3,2022-06-23,100
2491,53,3,108,498,109886,3,1,2022-05-05,100
2492,18,3,82,499,143636,8,4,2022-12-13,100
2493,57,1,9,500,44549,3,2,2022-07-04,100
2494,78,3,100,501,102862,1,5,2022-12-07,100
2495,56,3,114,502,5531,1,1,2022-07-06,100
2496,6,3,110,503,121602,6,4,2022-08-29,100
2497,41,1,34,504,1600,3,4,2022-08-08,100
2498,50,1,34,505,128874,3,4,2022-12-27,100
2499,64,3,116,506,36940,6,4,2022-11-03,100
2500,39,2,44,507,101559,8,4,2022-12-15,100
2501,28,2,57,508,76052,6,5,2022-10-21,100
2502,1,2,74,509,76988,2,4,2022-03-23,100
2503,16,4,178,510,43518,5,3,2022-11-06,100
2504,9,1,38,511,108766,3,5,2022-07-20,100
2505,53,4,126,512,147675,1,4,2022-09-17,100
2506,22,3,93,513,81542,3,4,2022-07-26,100
2507,18,4,149,514,138871,5,2,2022-06-09,100
2508,39,4,153,515,85672,4,3,2022-08-28,100
