fact_id,service_id,hotel_id,room_id,booking_id,guest_id,channel_id,employee_id,sales_date,sales
41,12,2,67,41,97859,6,4,2022-11-13,100
42,48,2,63,42,25093,2,2,2022-04-21,100
43,33,2,45,43,8675,3,1,2022-10-27,100
44,13,2,61,44,113238,2,4,2023-02-21,100
45,26,2,46,45,44185,8,4,2022-04-27,100
46,62,4,137,46,15475,6,2,2022-04-30,100
47,37,1,13,47,58809,8,4,2022-11-07,100
48,76,2,60,48,70148,1,4,2022-03-30,100
49,68,2,75,49,82897,4,3,2022-04-28,100
50,21,1,27,50,51916,8,5,2023-01-13,100
51,60,3,104,51,548,8,2,2022-09-04,100
52,12,1,34,52,108295,4,1,2022-07-13,100
53,12,1,18,53,53174,5,5,2022-06-03,100
54,5,3,103,54,142721,6,4,2022-11-03,100
55,15,2,69,55,45779,8,3,2022-05-08,100
56,51,4,172,56,75012,3,2,2022-04-11,100
57,36,4,152,57,59384,8,4,2023-02-26,100
58,25,4,127,58,111607,2,5,2022-09-16,100
59,56,2,70,59,127865,3,2,2022-12-19,100
60,7,4,125,60,97819,8,1,2022-09-27,100
61,54,4,138,61,56903,2,4,2022-07-18,100
62,38,4,175,62,47228,7,2,2022-07-15,100
63,15,3,96,63,38777,8,5,2022-08-03,100
64,76,4,157,64,72675,2,3,2022-06-30,100
65,13,1,31,65,33685,1,4,2022-07-09,100
66,54,4,125,66,52110,5,3,2022-07-16,100
67,54,4,175,67,72128,5,1,2022-07-04,100
68,6,3,114,68,30219,8,4,2023-02-24,100
69,34,3,87,69,105097,7,5,2022-05-10,100
70,20,1,23,70,10606,1,5,2022-07-30,100
71,58,1,36,71,145867,6,5,2022-07-09,100
72,15,2,74,72,7444,2,4,2022-06-30,100
73,15,4,173,73,107596,8,3,2022-11-04,100
74,45,3,116,74,15212,3,2,2022-06-29,100
75,29,3,100,75,23747,2,3,2022-06-30,100
76,24,4,139,76,40078,2,4,2022-07-01,100
77,4,3,81,77,35316,7,2,2022-04-13,100
78,39,2,45,78,145020,1,4,2022-05-24,100
79,34,1,10,79,145426,5,1,2022-11-01,100
80,50,4,153,80,89811,2,1,2022-05-03,100
81,24,1,2,81,115693,6,5,2022-09-24,100
82,14,1,26,82,46217,1,5,2022-09-15,100
83,9,3,91,83,46596,3,5,2023-01-07,100
84,5,4,123,84,36191,8,3,2022-06-24,100
85,39,2,77,85,69752,3,5,2023-01-15,100
86,23,3,104,86,113989,3,2,2022-07-19,100
87,31,4,142,87,42582,1,3,2022-06-21,100
88,47,1,13,88,51501,6,5,2022-10-15,100
89,62,3,98,89,74147,7,5,2022-09-01,100
90,72,2,47,90,12837,3,4,2023-02-27,100
91,16,4,122,91,91665,3,5,2022-11-03,100
92,47,1,37,92,63976,5,2,2022-06-05,100
93,78,2,54,93,108677,3,4,2022-04-06,100
94,74,2,39,94,100933,6,2,2023-01-22,100
95,41,4,143,95,39343,6,2,2023-01-30,100
96,48,2,52,96,13376,6,4,2022-12-15,100
97,16,4,135,97,10312,5,5,2023-01-29,100
98,72,2,41,98,115492,7,3,2023-01-05,100
99,79,4,138,99,141060,7,5,2022-10-07,100
100,3,2,48,100,93513,1,1,2022-08-06,100
101,65,1,28,101,47580,2,3,2022-11-19,100
102,26,4,121,102,46993,7,2,2022-04-13,100
103,52,2,65,103,40518,5,1,2022-09-19,100
104,64,1,17,104,4417,5,2,2023-01-20,100
105,15,4,122,105,50799,6,2,2023-01-09,100
106,24,3,89,106,147165,8,3,2022-12-05,100
107,39,4,127,107,149612,6,4,2022-05-29,100
108,25,4,179,108,39922,7,2,2022-09-05,100
109,55,1,26,109,125897,4,5,2022-03-29,100
110,76,1,24,110,37002,5,2,2022-10-20,100
111,24,3,102,111,41227,6,3,2022-07-03,100
112,16,3,112,112,96077,6,3,2022-03-31,100
113,2,4,182,113,144026,7,4,2023-01-18,100
114,51,4,148,114,94039,4,3,2022-11-29,100
115,3,2,49,115,146826,1,3,2022-08-01,100
116,79,1,22,116,47002,2,1,2022-10-27,100
117,48,4,131,117,100966,7,3,2022-06-12,100
118,13,4,155,118,133694,8,2,2022-10-13,100
119,14,2,63,119,14003,2,1,2022-09-09,100
120,40,3,81,120,135418,1,4,2022-08-25,100
121,77,1,21,121,10239,8,4,2022-04-17,100
122,16,2,57,122,110856,6,2,2022-04-03,100
123,13,2,53,123,55282,4,3,2022-11-17,100
124,21,4,153,124,42163,1,2,2022-10-25,100
125,51,4,179,125,102046,3,4,2022-04-12,100
126,23,1,37,126,14346,2,3,2022-04-06,100
127,19,3,96,127,52302,5,2,2022-05-30,100
128,78,4,127,128,60619,1,1,2022-04-30,100
129,77,4,125,129,85766,4,5,2022-03-09,100
130,35,4,160,130,37746,7,3,2022-11-12,100
131,49,4,118,131,3278,7,4,2022-06-16,100
132,12,4,153,132,93996,4,2,2022-06-27,100
133,67,3,89,133,146533,8,5,2022-08-23,100
134,32,4,172,134,528,7,5,2022-05-30,100
135,27,2,39,135,113926,3,3,2022-10-26,100
136,31,4,142,136,49744,5,3,2022-11-01,100
137,53,4,146,137,100407,6,3,2022-11-28,100
138,6,1,37,138,40486,1,1,2022-08-27,100
139,70,4,180,139,48410,2,4,2022-05-09,100
140,50,3,97,140,47733,5,1,2022-03-26,100
141,49,4,183,141,135353,5,3,2022-03-04,100
142,11,2,69,142,120330,6,1,2022-08-06,100
143,31,2,63,143,48831,7,2,2022-08-16,100
144,6,2,40,144,118145,5,4,2022-08-17,100
145,60,4,152,145,33874,3,2,2022-03-23,100
146,28,1,3,146,72619,7,5,2022-12-23,100
147,63,4,143,147,81715,3,3,2022-04-24,100
148,11,4,142,148,40966,6,3,2022-03-14,100
149,57,4,161,149,74712,4,1,2022-06-23,100
150,63,4,137,150,13885,8,4,2022-10-17,100
151,59,3,90,151,72261,5,3,2022-09-20,100
152,66,4,139,152,61502,3,4,2022-05-24,100
153,79,3,115,153,143662,2,5,2022-12-21,100
154,57,4,161,154,24641,3,2,2022-11-17,100
155,49,3,85,155,97103,7,4,2022-05-20,100
156,77,4,174,156,43540,3,4,2022-09-13,100
157,38,4,151,157,77429,3,3,2022-03-04,100
158,57,4,122,158,24569,8,1,2022-05-26,100
159,43,1,12,159,28239,7,2,2022-09-03,100
160,35,2,51,160,129352,8,1,2022-03-11,100
161,30,4,147,161,117383,3,2,2022-10-01,100
162,56,4,135,162,91909,2,5,2023-02-21,100
163,36,4,178,163,129172,1,4,2022-09-23,100
164,32,1,26,164,34954,2,4,2022-08-25,100
165,39,3,113,165,87432,3,1,2023-02-18,100
166,73,4,159,166,145828,5,4,2022-03-15,100
167,53,4,136,167,144245,1,3,2022-11-06,100
168,29,4,136,168,92842,5,5,2022-04-06,100
169,74,4,144,169,105577,7,1,2022-03-01,100
170,4,1,17,170,68990,1,4,2022-04-01,100
171,8,1,24,171,41174,5,5,2022-10-01,100
172,67,4,122,172,82222,1,3,2022-07-25,100
173,11,2,63,173,67268,3,5,2023-01-26,100
174,41,3,96,174,36193,5,3,2023-02-15,100
175,9,3,100,175,55346,8,2,2022-09-09,100
176,23,1,19,176,94074,1,3,2022-04-19,100
177,30,4,139,177,120121,8,3,2022-12-11,100
178,16,2,54,178,77345,2,4,2022-07-30,100
179,65,3,91,179,12195,4,4,2022-03-28,100
180,45,4,128,180,40450,5,2,2022-11-25,100
181,25,4,139,181,16396,1,5,2022-06-05,100
182,33,4,172,182,11983,3,1,2022-05-29,100
183,57,4,174,183,18151,3,4,2022-04-09,100
184,42,2,43,184,39731,4,2,2022-09-11,100
185,37,4,125,185,18589,4,4,2022-04-30,100
186,23,4,170,186,87662,4,1,2022-03-05,100
187,4,3,95,187,94721,2,4,2022-04-20,100
188,26,2,53,188,124165,6,2,2022-11-12,100
189,37,4,159,189,11847,5,3,2023-02-14,100
190,6,4,132,190,72867,7,3,2022-04-07,100
191,24,4,163,191,103437,4,3,2022-12-18,100
192,53,2,76,192,43810,6,3,2023-02-09,100
193,20,3,116,193,144553,7,4,2022-07-02,100
194,75,2,43,194,94583,2,1,2022-11-05,100
195,4,4,149,195,47703,2,2,2022-08-24,100
196,47,4,124,196,132785,3,4,2022-11-28,100
197,39,3,80,197,101484,3,2,2022-11-23,100
198,49,4,124,198,50259,5,2,2022-07-31,100
199,16,3,82,199,110975,1,2,2022-04-15,100
200,30,1,4,200,23064,3,3,2022-12-04,100
201,35,4,155,201,129267,1,3,2022-11-21,100
202,8,4,168,202,15464,2,4,2023-01-02,100
203,40,1,28,203,97789,2,4,2022-11-17,100
204,58,1,8,204,99365,8,3,2022-09-16,100
205,39,4,131,205,88235,6,4,2022-07-05,100
206,71,2,64,206,65268,5,4,2022-05-02,100
207,35,4,147,207,5349,5,3,2023-02-21,100
208,54,4,165,208,62396,6,3,2022-08-21,100
209,64,3,91,209,93938,1,3,2022-07-05,100
210,70,2,52,210,130863,7,1,2023-02-01,100
211,10,3,89,211,134375,8,5,2022-10-07,100
212,25,4,132,212,85846,1,1,2022-06-10,100
213,65,4,175,213,107199,8,1,2022-12-05,100
214,14,4,138,214,62579,4,5,2023-02-20,100
215,51,3,88,215,126369,8,4,2022-11-12,100
216,77,1,11,216,47197,7,4,2022-03-22,100
217,47,3,97,217,122622,6,1,2022-09-25,100
218,21,2,78,218,56443,2,3,2022-12-16,100
219,64,1,4,219,26923,2,4,2022-04-04,100
220,1,1,16,220,118318,2,4,2022-11-11,100
221,42,3,110,221,117146,4,1,2022-03-28,100
222,24,2,72,222,92758,1,4,2022-12-28,100
223,46,1,21,223,87410,7,3,2022-07-30,100
224,38,1,7,224,79538,3,4,2022-12-30,100
225,30,1,24,225,101144,2,2,2023-01-04,100
226,36,4,151,226,79641,2,5,2023-01-20,100
227,52,2,65,227,101505,6,2,2022-06-27,100
228,73,4,125,228,31006,2,5,2022-09-24,100
229,4,3,85,229,79695,8,5,2022-05-14,100
230,79,4,176,230,149664,6,1,2022-05-23,100
231,62,3,102,231,113311,5,2,2022-11-01,100
232,40,2,66,232,31770,4,2,2022-08-01,100
233,12,1,1,233,131427,5,2,2022-12-05,100
234,3,4,138,234,9733,5,1,2022-08-30,100
235,76,2,41,235,4633,8,5,2022-08-12,100
236,66,4,140,236,40196,3,4,2022-07-28,100
237,20,3,90,237,61155,6,4,2022-08-23,100
238,1,2,41,238,74840,4,1,2022-10-16,100
239,37,3,104,239,88651,3,2,2022-09-12,100
240,72,1,25,240,141000,1,5,2022-04-03,100
241,62,2,59,241,3354,5,1,2022-11-18,100
242,76,1,21,242,49785,2,1,2022-12-08,100
243,68,4,168,243,25055,2,1,2022-10-16,100
244,39,4,152,244,41840,3,2,2022-11-30,100
245,35,2,58,245,128657,1,4,2022-04-25,100
246,13,2,76,246,142870,2,3,2023-01-11,100
247,46,4,159,247,55504,1,5,2022-07-13,100
248,26,4,119,248,133590,2,1,2022-05-29,100
249,15,3,81,249,28851,1,4,2022-05-09,100
250,31,1,22,250,77196,5,5,2022-04-16,100
251,40,4,141,251,83878,1,4,2022-05-12,100
252,9,2,58,252,109791,4,1,2022-05-06,100
253,27,2,73,253,106388,1,1,2023-02-18,100
254,67,1,26,254,96004,7,2,2022-09-18,100
255,32,4,183,255,134710,6,2,2022-12-11,100
256,65,4,160,256,56672,8,3,2022-10-14,100
257,13,3,89,257,113206,2,5,2022-07-16,100
258,64,4,165,258,40058,6,1,2023-02-15,100
259,16,3,92,259,62550,5,3,2022-06-21,100
260,38,3,96,260,117536,3,1,2022-11-09,100
261,21,4,161,261,148675,8,1,2022-09-14,100
262,59,2,73,262,147801,5,5,2022-08-22,100
263,5,2,71,263,98308,7,1,2022-11-08,100
264,15,4,123,264,65644,8,4,2022-04-13,100
265,33,3,117,265,37498,7,1,2022-04-09,100
266,44,1,28,266,76086,6,5,2022-10-10,100
267,66,3,89,267,54101,2,5,2022-07-26,100
268,51,4,118,268,86069,5,1,2022-11-18,100
269,50,1,28,269,143270,6,3,2022-09-27,100
270,57,2,40,270,46833,7,1,2022-12-27,100
271,31,4,178,271,133698,8,1,2022-10-24,100
272,59,2,72,272,78252,6,1,2022-09-21,100
273,79,3,81,273,110802,5,5,2022-07-02,100
274,68,4,147,274,140235,8,3,2022-05-07,100
275,41,4,128,275,403,3,4,2023-01-18,100
276,46,3,110,276,108969,6,5,2022-07-24,100
277,45,2,74,277,136505,3,2,2022-11-27,100
278,58,2,72,278,55822,6,3,2023-02-28,100
279,35,4,138,279,53022,6,2,2022-04-30,100
280,45,4,139,280,96920,2,2,2022-03-18,100
281,3,3,90,281,78041,4,3,2022-06-27,100
282,18,4,127,282,59819,8,4,2022-08-18,100
283,62,1,5,283,55021,5,1,2022-12-24,100
284,79,2,59,284,101446,4,2,2023-01-10,100
285,71,1,34,285,82616,7,2,2022-05-20,100
286,58,1,19,286,13802,4,4,2022-12-16,100
287,37,4,169,287,62057,5,4,2022-12-17,100
288,69,3,91,288,80008,2,4,2022-03-26,100
289,28,1,9,289,83804,8,2,2022-08-12,100
290,51,4,123,290,104843,1,1,2022-11-05,100
291,17,4,165,291,60596,6,5,2022-04-08,100
292,69,2,78,292,88882,5,3,2022-06-05,100
293,3,4,133,293,109847,3,5,2022-11-25,100
294,28,2,65,294,106135,6,2,2022-11-24,100
295,28,4,167,295,4761,6,2,2022-09-14,100
296,77,2,67,296,28653,2,4,2022-07-16,100
297,74,4,153,297,120396,1,3,2023-02-14,100
298,20,1,25,298,44252,4,3,2023-01-19,100
299,67,1,1,299,46180,2,2,2022-11-04,100
300,64,2,75,300,117803,6,1,2022-04-03,100
301,67,4,174,301,11535,4,5,2022-04-26,100
302,66,1,30,302,3989,6,4,2023-01-20,100
303,14,4,138,303,111092,3,3,2023-02-19,100
304,4,4,131,304,65945,7,1,2022-09-04,100
305,26,1,26,305,63571,1,3,2022-04-11,100
306,38,3,83,306,143778,4,4,2023-02-22,100
307,79,4,118,307,10658,3,4,2022-11-21,100
308,33,4,123,308,31029,6,2,2022-06-16,100
309,59,4,118,309,147659,3,5,2023-01-03,100
310,51,4,175,310,92490,5,4,2022-03-23,100
311,73,4,127,311,27305,7,5,2023-02-13,100
312,9,3,96,312,10714,2,1,2022-04-02,100
313,55,2,75,313,142741,7,4,2022-12-12,100
314,47,2,56,314,31750,1,5,2022-05-25,100
315,7,3,90,315,37138,1,5,2022-10-09,100
316,72,4,163,316,145903,7,1,2022-08-16,100
317,47,2,46,317,51821,3,5,2022-11-14,100
318,34,3,87,318,121212,8,2,2022-05-29,100
319,3,4,156,319,101758,5,4,2023-01-04,100
320,15,2,76,320,94953,3,3,2022-03-31,100
321,65,3,98,321,39286,7,1,2022-09-04,100
322,57,4,124,322,988,8,2,2022-08-27,100
323,75,3,85,323,9927,8,4,2022-12-13,100
324,35,1,7,324,63330,5,5,2022-09-29,100
325,43,1,3,325,7523,5,3,2022-03-07,100
326,65,2,72,326,97006,8,1,2022-04-12,100
327,54,4,164,327,140637,7,2,2022-07-07,100
328,70,1,6,328,27932,2,1,2022-04-10,100
329,30,4,170,329,115333,8,4,2022-09-24,100
330,4,3,90,330,18312,7,1,2022-12-29,100
331,47,1,36,331,64290,8,2,2022-04-06,100
332,71,4,164,332,42223,3,1,2022-04-10,100
333,8,2,79,333,84308,8,3,2022-06-07,100
334,67,2,75,334,115540,4,5,2022-11-07,100
335,4,4,128,335,45085,6,2,2022-08-30,100
336,60,4,177,336,58916,8,1,2023-01-21,100
337,43,4,159,337,24664,5,3,2022-03-17,100
338,1,1,22,338,71537,6,1,2023-01-06,100
339,74,3,97,339,108336,4,4,2022-03-19,100
340,14,1,25,340,5970,3,4,2023-01-14,100
341,12,4,166,341,75187,7,1,2022-07-03,100
342,78,4,128,342,45466,4,3,2023-01-16,100
343,78,4,150,343,80719,4,4,2022-12-13,100
344,14,2,57,344,31865,3,4,2022-03-20,100
345,2,3,87,345,137569,1,4,2022-08-09,100
346,15,2,46,346,105465,7,4,2022-11-22,100
347,42,2,69,347,100014,5,1,2022-09-16,100
348,27,2,43,348,62620,1,3,2022-07-28,100
349,41,2,39,349,125761,5,5,2022-08-31,100
350,1,4,161,350,140955,3,2,2022-08-20,100
351,26,2,46,351,44302,8,2,2023-01-07,100
352,53,2,72,352,93139,1,3,2022-06-23,100
353,77,4,177,353,93740,6,5,2022-08-15,100
354,9,3,107,354,37460,3,5,2023-01-01,100
355,19,4,156,355,84685,6,4,2022-10-20,100
356,71,3,104,356,41394,6,5,2022-10-17,100
357,34,4,124,357,21147,7,4,2022-10-19,100
358,12,4,148,358,26730,5,5,2022-05-21,100
359,16,1,20,359,58055,5,5,2023-01-31,100
360,7,1,22,360,144989,5,1,2022-10-07,100
361,21,1,11,361,147886,2,5,2022-03-26,100
362,16,4,130,362,25136,6,2,2022-11-07,100
363,3,4,150,363,139311,6,1,2022-12-10,100
364,26,2,67,364,140235,4,4,2022-10-19,100
365,23,3,111,365,89796,3,4,2022-07-19,100
366,1,3,100,366,10922,6,5,2022-09-27,100
367,63,2,47,367,79692,8,5,2022-10-20,100
368,9,2,73,368,114707,4,2,2022-07-14,100
369,63,2,61,369,44809,1,5,2023-02-17,100
370,76,2,43,370,38153,7,5,2022-09-04,100
371,39,1,32,371,66763,2,5,2023-02-05,100
372,18,2,54,372,75961,3,4,2022-08-14,100
373,67,4,143,373,65263,7,4,2022-09-18,100
374,72,1,6,374,133693,1,3,2022-09-27,100
375,66,1,22,375,70834,6,3,2022-07-21,100
376,43,1,24,376,75646,3,1,2023-01-05,100
377,31,4,173,377,31576,6,5,2022-07-13,100
378,72,2,76,378,137607,6,3,2023-01-27,100
379,59,2,57,379,88479,3,2,2022-11-22,100
380,5,2,60,380,118888,8,5,2022-03-23,100
381,58,1,18,381,10173,3,2,2022-11-14,100
382,76,3,101,382,104200,7,2,2022-12-24,100
383,21,4,149,383,149979,8,5,2022-11-24,100
384,11,4,152,384,122445,2,2,2022-09-16,100
385,25,4,128,385,79896,1,3,2022-12-06,100
386,4,4,183,386,58099,4,2,2023-01-31,100
387,61,1,15,387,20931,6,3,2022-04-29,100
388,9,1,15,388,31411,3,1,2022-03-04,100
389,41,4,151,389,35255,2,5,2022-12-14,100
390,70,4,158,390,125309,5,4,2022-05-08,100
391,53,2,70,391,70299,6,2,2023-02-02,100
392,58,1,14,392,131430,8,5,2022-03-14,100
393,60,2,74,393,10034,3,2,2022-12-06,100
394,61,2,72,394,22537,4,2,2022-03-09,100
395,25,1,18,395,34535,8,3,2022-11-16,100
396,23,2,59,396,43614,1,3,2022-09-16,100
397,63,2,42,397,128480,8,1,2022-03-18,100
398,47,4,138,398,34992,8,1,2022-07-03,100
399,59,4,127,399,61659,8,4,2022-11-19,100
400,75,3,88,400,107425,5,5,2022-12-25,100
401,47,4,172,401,101878,6,4,2022-12-28,100
402,69,4,134,402,25839,2,3,2022-06-17,100
403,33,4,129,403,90819,1,3,2022-03-05,100
404,11,1,34,404,19482,4,2,2022-09-21,100
405,34,4,126,405,141006,3,3,2023-02-22,100
406,35,3,89,406,62461,6,1,2023-01-09,100
407,73,1,12,407,66639,8,1,2022-06-12,100
408,25,2,65,408,10293,7,3,2022-09-16,100
409,57,2,48,409,121250,4,3,2022-09-20,100
410,31,2,70,410,64443,7,4,2022-10-22,100
411,68,4,171,411,75908,3,2,2022-09-04,100
412,44,4,131,412,10867,8,4,2022-04-07,100
413,52,2,41,413,140540,7,1,2023-01-16,100
414,59,1,18,414,145951,1,1,2022-11-17,100
415,60,4,154,415,49801,6,4,2022-08-29,100
416,42,4,123,416,110788,7,3,2022-11-20,100
417,36,4,174,417,82849,3,4,2022-12-22,100
418,1,3,92,418,69335,2,2,2022-05-22,100
419,74,2,77,419,22697,5,2,2022-07-09,100
420,9,1,33,420,90798,2,4,2022-10-27,100
421,53,4,150,421,27245,3,1,2023-01-13,100
422,58,2,78,422,30529,5,3,2022-05-28,100
423,39,2,72,423,105662,1,2,2022-12-19,100
424,64,2,66,424,37643,4,5,2022-11-19,100
425,52,4,153,425,48113,6,2,2022-12-17,100
426,12,2,70,426,147900,2,1,2022-10-24,100
427,4,4,153,427,62707,8,3,2023-01-09,100
428,16,2,42,428,120247,2,3,2022-03-01,100
429,51,2,56,429,133746,6,1,2022-10-20,100
430,27,2,55,430,8277,4,3,2023-02-20,100
431,75,1,15,431,65809,7,1,2022-10-28,100
432,72,3,112,432,64733,1,3,2022-03-05,100
433,29,1,18,433,25972,7,4,2022-07-18,100
434,1,2,69,434,40747,2,1,2022-05-29,100
435,42,2,66,435,134204,1,4,2023-02-12,100
436,41,2,72,436,117289,2,5,2022-11-05,100
437,15,1,14,437,36228,7,4,2022-10-02,100
438,8,4,120,438,126295,4,5,2023-01-28,100
439,16,4,120,439,103002,5,5,2022-09-12,100
440,73,3,94,440,16325,7,2,2022-07-09,100
441,14,4,178,441,70725,3,5,2023-02-18,100
442,35,3,101,442,70612,8,3,2023-02-11,100
443,9,1,25,443,33603,3,4,2023-01-09,100
444,5,3,111,444,46350,1,3,2022-12-23,100
445,11,4,128,445,76283,6,3,2022-06-18,100
446,17,2,44,446,148491,8,4,2022-06-24,100
447,78,3,106,447,95160,3,2,2022-10-03,100
448,5,1,28,448,47494,3,2,2023-02-25,100
449,78,4,151,449,48918,6,3,2022-03-16,100
450,64,3,106,450,21810,8,3,2022-12-03,100
451,42,4,148,451,148490,1,1,2022-12-28,100
452,30,4,161,452,67670,2,1,2022-03-22,100
453,46,2,66,453,92382,4,4,2022-11-16,100
454,30,3,110,454,97603,5,2,2022-04-06,100
455,49,2,61,455,101242,5,2,2022-05-28,100
456,58,4,120,456,27487,4,3,2022-12-31,100
457,34,2,62,457,69447,4,5,2023-02-17,100
458,5,4,140,458,37277,1,2,2022-05-07,100
459,59,3,98,459,99805,1,5,2022-08-14,100
460,46,3,84,460,135030,6,1,2022-11-01,100
461,5,3,101,461,138828,3,2,2022-07-24,100
462,54,4,146,462,15150,3,4,2022-10-21,100
463,46,2,73,463,87807,2,2,2023-02-20,100
464,44,1,34,464,60782,7,2,2022-08-14,100
465,77,2,43,465,143209,6,2,2022-04-03,100
466,34,1,16,466,22008,3,1,2022-12-24,100
467,44,2,71,467,126285,3,5,2023-01-04,100
468,72,3,104,468,74670,5,4,2022-10-13,100
469,76,4,168,469,61106,8,5,2022-07-16,100
470,79,4,170,470,118237,5,4,2023-02-14,100
471,47,4,150,471,114755,3,3,2022-09-19,100
472,7,1,19,472,40838,7,1,2022-10-02,100
473,31,4,125,473,98570,2,5,2023-02-10,100
474,6,4,143,474,132200,7,3,2022-06-23,100
475,51,2,54,475,80664,6,2,2022-07-15,100
476,18,2,65,476,118904,8,3,2022-07-12,100
477,27,3,93,477,135593,3,5,2022-07-10,100
478,13,1,19,478,92276,8,2,2022-10-10,100
479,36,1,5,479,36068,3,1,2022-07-02,100
480,24,1,23,480,143795,2,4,2022-11-23,100
481,17,1,17,481,137510,5,5,2022-11-29,100
482,63,2,44,482,119977,7,5,2022-05-01,100
483,9,3,110,483,7823,1,4,2022-12-05,100
484,39,2,55,484,70206,4,2,2022-06-29,100
485,9,4,134,485,105440,1,3,2022-12-28,100
486,23,4,151,486,63904,1,2,2022-06-20,100
487,4,3,114,487,100577,1,1,2022-03-27,100
488,73,4,155,488,147497,8,1,2022-12-16,100
489,21,4,156,489,13816,4,3,2022-05-17,100
490,27,3,83,490,113943,7,3,2022-05-28,100
491,74,4,127,491,64541,2,3,2022-06-18,100
492,54,4,138,492,1668,6,3,2022-05-21,100
493,4,2,59,493,33633,7,3,2023-01-31,100
494,38,2,44,494,31100,7,1,2022-08-17,100
495,44,1,6,495,133228,1,4,2022-03-30,100
496,29,4,124,496,210,4,4,2022-08-12,100
497,15,2,71,497,71432,7,2,2022-07-27,100
498,24,3,108,498,109886,3,3,2022-07-23,100
499,26,3,82,499,143636,8,5,2022-11-29,100
500,41,1,9,500,44549,3,3,2023-01-12,100
501,53,3,100,501,102862,1,3,2023-02-13,100
502,66,3,114,502,5531,1,2,2022-03-26,100
503,60,3,110,503,121602,6,1,2022-12-15,100
504,38,1,34,504,1600,3,4,2022-10-22,100
505,21,1,34,505,128874,3,1,2022-04-26,100
506,64,3,116,506,36940,6,5,2022-03-14,100
507,56,2,44,507,101559,8,3,2022-05-29,100
508,47,2,57,508,76052,6,3,2022-06-16,100
509,47,2,74,509,76988,2,5,2022-04-21,100
510,9,4,178,510,43518,5,2,2022-03-31,100
511,19,1,38,511,108766,3,3,2022-10-28,100
512,42,4,126,512,147675,1,3,2022-09-03,100
513,34,3,93,513,81542,3,4,2022-10-28,100
514,22,4,149,514,138871,5,3,2022-12-03,100
515,36,4,153,515,85672,4,4,2022-05-02,100
516,61,1,34,516,14621,5,1,2022-07-11,100
517,69,4,182,517,23911,2,1,2022-12-17,100
518,55,4,121,518,84214,2,1,2022-12-17,100
519,21,1,20,519,52049,4,2,2022-12-03,100
520,26,1,18,520,91688,4,3,2022-12-13,100
521,3,4,180,521,16500,5,3,2023-01-13,100
522,40,3,104,522,113811,6,3,2022-09-01,100
523,22,4,163,523,109599,3,4,2022-04-10,100
524,73,3,110,524,131160,4,3,2023-02-25,100
525,48,3,108,525,107423,3,3,2022-04-20,100
526,22,2,69,526,50032,8,2,2022-10-24,100
527,1,2,53,527,141496,8,5,2022-08-09,100
528,72,4,182,528,69590,8,2,2022-11-29,100
529,41,4,153,529,58156,6,1,2022-03-28,100
530,47,3,113,530,114147,4,2,2022-12-13,100
531,12,4,150,531,21962,8,1,2023-01-02,100
532,63,2,69,532,139267,6,5,2022-09-07,100
533,79,3,104,533,11317,8,1,2022-06-01,100
534,49,2,51,534,37391,5,5,2023-01-04,100
535,9,3,114,535,29298,7,1,2022-12-20,100
