fact_id,service_id,hotel_id,room_id,booking_id,guest_id,channel_id,employee_id,sales_date,sales
4155,23,4,135,162,91909,2,3,2022-05-28,100
4156,34,4,178,163,129172,1,3,2022-04-28,100
4157,24,1,26,164,34954,2,4,2022-03-29,100
4158,63,3,113,165,87432,3,2,2023-01-28,100
4159,73,4,159,166,145828,5,5,2022-07-19,100
4160,63,4,136,167,144245,1,2,2023-01-15,100
4161,17,4,136,168,92842,5,1,2023-02-05,100
4162,9,4,144,169,105577,7,3,2023-01-27,100
4163,15,1,17,170,68990,1,4,2022-05-08,100
4164,19,1,24,171,41174,5,2,2022-07-05,100
4165,25,4,122,172,82222,1,3,2022-03-22,100
4166,48,2,63,173,67268,3,5,2022-06-28,100
4167,55,3,96,174,36193,5,3,2023-02-12,100
4168,78,3,100,175,55346,8,2,2022-07-16,100
4169,4,1,19,176,94074,1,2,2022-09-29,100
4170,3,4,139,177,120121,8,3,2022-08-18,100
4171,69,2,54,178,77345,2,2,2022-06-02,100
4172,63,3,91,179,12195,4,4,2023-01-11,100
4173,46,4,128,180,40450,5,4,2022-12-08,100
4174,63,4,139,181,16396,1,5,2022-04-28,100
4175,77,4,172,182,11983,3,5,2023-01-08,100
4176,59,4,174,183,18151,3,2,2022-09-20,100
4177,59,2,43,184,39731,4,2,2022-11-01,100
4178,49,4,125,185,18589,4,4,2022-03-24,100
4179,20,4,170,186,87662,4,4,2022-10-16,100
4180,51,3,95,187,94721,2,1,2023-02-25,100
4181,39,2,53,188,124165,6,3,2022-04-18,100
4182,36,4,159,189,11847,5,3,2022-08-04,100
4183,23,4,132,190,72867,7,1,2022-10-14,100
4184,37,4,163,191,103437,4,5,2022-03-22,100
4185,39,2,76,192,43810,6,5,2023-01-06,100
4186,58,3,116,193,144553,7,4,2023-02-07,100
4187,18,2,43,194,94583,2,5,2023-01-28,100
4188,41,4,149,195,47703,2,2,2022-05-21,100
4189,37,4,124,196,132785,3,3,2022-03-02,100
4190,22,3,80,197,101484,3,4,2022-10-08,100
4191,64,4,124,198,50259,5,4,2022-11-02,100
4192,15,3,82,199,110975,1,4,2023-02-02,100
4193,31,1,4,200,23064,3,5,2022-08-29,100
4194,22,4,155,201,129267,1,4,2022-09-27,100
4195,63,4,168,202,15464,2,5,2022-12-25,100
4196,76,1,28,203,97789,2,5,2022-08-15,100
4197,31,1,8,204,99365,8,3,2022-03-27,100
4198,29,4,131,205,88235,6,3,2022-11-27,100
4199,71,2,64,206,65268,5,2,2022-05-24,100
4200,31,4,147,207,5349,5,2,2022-04-16,100
4201,52,4,165,208,62396,6,3,2022-09-12,100
4202,23,3,91,209,93938,1,5,2022-10-11,100
4203,9,2,52,210,130863,7,1,2022-06-22,100
4204,34,3,89,211,134375,8,1,2022-03-18,100
4205,38,4,132,212,85846,1,2,2023-02-21,100
4206,46,4,175,213,107199,8,3,2022-03-17,100
4207,16,4,138,214,62579,4,1,2022-10-29,100
4208,47,3,88,215,126369,8,4,2022-09-15,100
4209,15,1,11,216,47197,7,4,2023-01-09,100
4210,66,3,97,217,122622,6,2,2022-04-20,100
4211,63,2,78,218,56443,2,1,2022-11-24,100
4212,68,1,4,219,26923,2,5,2022-06-10,100
4213,33,1,16,220,118318,2,1,2022-07-11,100
4214,44,3,110,221,117146,4,2,2022-07-23,100
4215,78,2,72,222,92758,1,3,2022-04-26,100
4216,12,1,21,223,87410,7,2,2022-06-21,100
4217,14,1,7,224,79538,3,5,2022-12-17,100
4218,58,1,24,225,101144,2,2,2022-09-30,100
4219,53,4,151,226,79641,2,2,2023-02-17,100
4220,21,2,65,227,101505,6,3,2023-02-25,100
4221,74,4,125,228,31006,2,1,2022-10-10,100
4222,67,3,85,229,79695,8,1,2022-05-04,100
4223,26,4,176,230,149664,6,1,2022-12-05,100
4224,31,3,102,231,113311,5,3,2022-08-14,100
4225,43,2,66,232,31770,4,3,2022-11-18,100
4226,43,1,1,233,131427,5,2,2022-05-04,100
4227,34,4,138,234,9733,5,5,2022-06-09,100
4228,59,2,41,235,4633,8,5,2023-01-05,100
4229,69,4,140,236,40196,3,1,2022-04-03,100
4230,19,3,90,237,61155,6,2,2022-09-01,100
4231,64,2,41,238,74840,4,5,2022-09-22,100
4232,22,3,104,239,88651,3,3,2022-03-15,100
4233,9,1,25,240,141000,1,5,2022-12-16,100
4234,15,2,59,241,3354,5,4,2022-11-29,100
4235,61,1,21,242,49785,2,5,2023-02-14,100
4236,18,4,168,243,25055,2,1,2022-04-01,100
4237,11,4,152,244,41840,3,4,2022-06-20,100
4238,31,2,58,245,128657,1,4,2022-10-12,100
4239,30,2,76,246,142870,2,1,2022-07-24,100
4240,25,4,159,247,55504,1,4,2022-09-21,100
4241,29,4,119,248,133590,2,2,2022-11-01,100
4242,69,3,81,249,28851,1,2,2022-11-30,100
4243,77,1,22,250,77196,5,5,2022-03-29,100
4244,33,4,141,251,83878,1,5,2022-06-27,100
4245,70,2,58,252,109791,4,1,2023-02-23,100
4246,56,2,73,253,106388,1,2,2022-12-29,100
4247,47,1,26,254,96004,7,2,2022-08-01,100
4248,73,4,183,255,134710,6,4,2022-09-12,100
4249,52,4,160,256,56672,8,3,2022-09-16,100
4250,12,3,89,257,113206,2,4,2022-09-12,100
4251,55,4,165,258,40058,6,5,2022-11-25,100
4252,64,3,92,259,62550,5,5,2022-07-08,100
4253,78,3,96,260,117536,3,2,2022-04-25,100
4254,4,4,161,261,148675,8,1,2022-09-18,100
4255,38,2,73,262,147801,5,4,2022-06-30,100
4256,69,2,71,263,98308,7,2,2022-10-20,100
4257,26,4,123,264,65644,8,5,2022-08-10,100
4258,36,3,117,265,37498,7,1,2022-03-10,100
4259,33,1,28,266,76086,6,1,2023-01-09,100
4260,7,3,89,267,54101,2,5,2022-07-03,100
4261,2,4,118,268,86069,5,3,2022-04-25,100
4262,74,1,28,269,143270,6,1,2022-07-05,100
4263,59,2,40,270,46833,7,3,2022-04-15,100
4264,70,4,178,271,133698,8,3,2023-01-18,100
4265,15,2,72,272,78252,6,5,2022-04-27,100
4266,55,3,81,273,110802,5,2,2022-09-06,100
4267,45,4,147,274,140235,8,3,2023-02-26,100
4268,50,4,128,275,403,3,3,2022-07-07,100
4269,1,3,110,276,108969,6,3,2023-01-12,100
4270,55,2,74,277,136505,3,3,2022-07-26,100
4271,46,2,72,278,55822,6,1,2023-02-09,100
4272,62,4,138,279,53022,6,2,2022-08-20,100
4273,63,4,139,280,96920,2,3,2022-09-13,100
4274,45,3,90,281,78041,4,1,2022-03-23,100
4275,59,4,127,282,59819,8,4,2022-11-09,100
4276,38,1,5,283,55021,5,5,2022-06-02,100
4277,60,2,59,284,101446,4,3,2022-05-21,100
4278,54,1,34,285,82616,7,5,2022-05-05,100
4279,52,1,19,286,13802,4,2,2022-07-29,100
4280,29,4,169,287,62057,5,5,2022-09-07,100
4281,75,3,91,288,80008,2,2,2022-06-02,100
4282,43,1,9,289,83804,8,4,2022-09-06,100
4283,6,4,123,290,104843,1,4,2022-04-28,100
4284,63,4,165,291,60596,6,1,2022-03-07,100
4285,40,2,78,292,88882,5,1,2022-09-04,100
4286,28,4,133,293,109847,3,3,2023-02-05,100
4287,50,2,65,294,106135,6,2,2023-01-31,100
4288,66,4,167,295,4761,6,5,2022-06-10,100
4289,12,2,67,296,28653,2,4,2022-11-05,100
4290,2,4,153,297,120396,1,4,2022-12-13,100
4291,56,1,25,298,44252,4,4,2023-01-27,100
4292,51,1,1,299,46180,2,4,2022-04-24,100
4293,7,2,75,300,117803,6,5,2023-02-10,100
4294,65,4,174,301,11535,4,5,2022-06-07,100
4295,31,1,30,302,3989,6,2,2022-03-02,100
4296,56,4,138,303,111092,3,4,2023-02-10,100
4297,4,4,131,304,65945,7,3,2022-09-04,100
4298,3,1,26,305,63571,1,3,2022-06-25,100
4299,64,3,83,306,143778,4,4,2022-11-07,100
4300,71,4,118,307,10658,3,3,2022-12-15,100
4301,8,4,123,308,31029,6,2,2022-07-27,100
4302,20,4,118,309,147659,3,1,2022-10-16,100
4303,19,4,175,310,92490,5,5,2022-12-19,100
4304,28,4,127,311,27305,7,3,2023-01-10,100
4305,31,3,96,312,10714,2,5,2022-09-04,100
4306,67,2,75,313,142741,7,4,2022-09-04,100
4307,76,2,56,314,31750,1,4,2022-07-31,100
4308,15,3,90,315,37138,1,3,2022-08-10,100
4309,67,4,163,316,145903,7,5,2022-03-13,100
4310,79,2,46,317,51821,3,4,2022-03-21,100
4311,49,3,87,318,121212,8,4,2022-09-01,100
4312,76,4,156,319,101758,5,2,2023-01-18,100
4313,7,2,76,320,94953,3,1,2023-02-20,100
4314,48,3,98,321,39286,7,1,2022-10-13,100
4315,75,4,124,322,988,8,1,2022-03-16,100
4316,54,3,85,323,9927,8,5,2023-01-13,100
4317,65,1,7,324,63330,5,5,2022-07-29,100
4318,50,1,3,325,7523,5,1,2023-01-14,100
4319,50,2,72,326,97006,8,4,2022-04-06,100
4320,49,4,164,327,140637,7,5,2023-01-18,100
4321,24,1,6,328,27932,2,5,2022-09-13,100
4322,60,4,170,329,115333,8,2,2022-06-24,100
4323,10,3,90,330,18312,7,1,2022-12-13,100
4324,69,1,36,331,64290,8,3,2022-05-04,100
4325,34,4,164,332,42223,3,4,2022-07-11,100
4326,46,2,79,333,84308,8,5,2023-02-23,100
4327,65,2,75,334,115540,4,2,2023-01-23,100
4328,20,4,128,335,45085,6,1,2022-12-29,100
4329,41,4,177,336,58916,8,4,2022-08-31,100
4330,34,4,159,337,24664,5,1,2022-09-14,100
4331,11,1,22,338,71537,6,4,2022-08-24,100
4332,41,3,97,339,108336,4,3,2022-11-14,100
4333,64,1,25,340,5970,3,5,2023-02-25,100
4334,39,4,166,341,75187,7,2,2023-01-25,100
4335,31,4,128,342,45466,4,3,2022-09-03,100
4336,14,4,150,343,80719,4,1,2022-10-01,100
4337,79,2,57,344,31865,3,2,2022-03-28,100
4338,27,3,87,345,137569,1,3,2022-05-26,100
4339,72,2,46,346,105465,7,3,2022-11-10,100
4340,67,2,69,347,100014,5,3,2022-08-02,100
4341,1,2,43,348,62620,1,5,2022-04-11,100
4342,38,2,39,349,125761,5,4,2022-06-17,100
4343,58,4,161,350,140955,3,3,2022-03-09,100
4344,15,2,46,351,44302,8,3,2022-06-19,100
4345,19,2,72,352,93139,1,5,2022-07-15,100
4346,71,4,177,353,93740,6,5,2022-08-22,100
4347,4,3,107,354,37460,3,4,2023-02-28,100
4348,31,4,156,355,84685,6,2,2022-07-13,100
4349,14,3,104,356,41394,6,4,2022-05-16,100
4350,4,4,124,357,21147,7,5,2022-06-10,100
4351,69,4,148,358,26730,5,2,2022-03-14,100
4352,35,1,20,359,58055,5,3,2022-03-05,100
4353,50,1,22,360,144989,5,5,2023-01-06,100
4354,44,1,11,361,147886,2,4,2022-05-26,100
4355,9,4,130,362,25136,6,3,2023-02-01,100
4356,10,4,150,363,139311,6,5,2022-07-27,100
4357,4,2,67,364,140235,4,5,2022-08-07,100
4358,50,3,111,365,89796,3,4,2023-02-12,100
4359,9,3,100,366,10922,6,2,2022-03-11,100
4360,61,2,47,367,79692,8,4,2022-04-22,100
4361,71,2,73,368,114707,4,1,2022-04-01,100
4362,63,2,61,369,44809,1,3,2022-04-15,100
4363,49,2,43,370,38153,7,5,2022-09-11,100
4364,78,1,32,371,66763,2,3,2022-07-22,100
4365,39,2,54,372,75961,3,1,2022-10-14,100
4366,50,4,143,373,65263,7,3,2022-11-27,100
4367,77,1,6,374,133693,1,1,2022-07-11,100
4368,68,1,22,375,70834,6,3,2022-10-20,100
4369,52,1,24,376,75646,3,1,2022-10-04,100
4370,70,4,173,377,31576,6,1,2022-06-24,100
4371,11,2,76,378,137607,6,5,2022-05-22,100
4372,1,2,57,379,88479,3,4,2022-05-14,100
4373,1,2,60,380,118888,8,2,2022-05-08,100
4374,71,1,18,381,10173,3,5,2022-08-21,100
4375,50,3,101,382,104200,7,2,2022-09-07,100
4376,67,4,149,383,149979,8,3,2022-04-29,100
4377,9,4,152,384,122445,2,3,2022-05-12,100
4378,21,4,128,385,79896,1,1,2022-05-02,100
4379,58,4,183,386,58099,4,5,2022-04-07,100
4380,18,1,15,387,20931,6,3,2022-09-15,100
4381,79,1,15,388,31411,3,1,2022-06-15,100
4382,51,4,151,389,35255,2,2,2022-09-30,100
4383,78,4,158,390,125309,5,3,2022-09-07,100
4384,44,2,70,391,70299,6,4,2023-01-16,100
4385,18,1,14,392,131430,8,3,2023-01-15,100
4386,52,2,74,393,10034,3,5,2022-06-21,100
4387,70,2,72,394,22537,4,4,2022-11-04,100
4388,38,1,18,395,34535,8,2,2022-08-12,100
4389,32,2,59,396,43614,1,3,2022-10-29,100
4390,17,2,42,397,128480,8,4,2022-12-02,100
4391,26,4,138,398,34992,8,2,2022-11-05,100
4392,68,4,127,399,61659,8,1,2022-11-26,100
4393,44,3,88,400,107425,5,3,2023-01-20,100
4394,9,4,172,401,101878,6,1,2022-12-25,100
4395,21,4,134,402,25839,2,4,2022-12-18,100
4396,35,4,129,403,90819,1,2,2022-09-15,100
4397,68,1,34,404,19482,4,5,2022-06-20,100
4398,24,4,126,405,141006,3,5,2022-07-12,100
4399,72,3,89,406,62461,6,3,2022-10-08,100
4400,38,1,12,407,66639,8,5,2022-07-19,100
4401,51,2,65,408,10293,7,1,2022-11-05,100
4402,42,2,48,409,121250,4,2,2022-12-20,100
4403,20,2,70,410,64443,7,2,2022-11-21,100
4404,31,4,171,411,75908,3,2,2022-09-17,100
4405,38,4,131,412,10867,8,1,2022-08-01,100
4406,20,2,41,413,140540,7,3,2022-06-08,100
4407,4,1,18,414,145951,1,1,2022-05-29,100
4408,64,4,154,415,49801,6,2,2022-12-18,100
4409,75,4,123,416,110788,7,2,2022-04-29,100
4410,60,4,174,417,82849,3,1,2022-08-24,100
4411,77,3,92,418,69335,2,5,2023-01-15,100
4412,67,2,77,419,22697,5,3,2022-03-14,100
4413,33,1,33,420,90798,2,4,2022-05-04,100
4414,71,4,150,421,27245,3,2,2022-08-09,100
4415,73,2,78,422,30529,5,5,2022-06-28,100
4416,55,2,72,423,105662,1,2,2022-05-28,100
4417,12,2,66,424,37643,4,3,2022-11-29,100
4418,16,4,153,425,48113,6,5,2023-02-11,100
4419,9,2,70,426,147900,2,1,2022-11-19,100
4420,57,4,153,427,62707,8,3,2022-12-26,100
4421,20,2,42,428,120247,2,3,2022-03-06,100
4422,13,2,56,429,133746,6,4,2022-08-13,100
4423,72,2,55,430,8277,4,3,2022-05-18,100
4424,57,1,15,431,65809,7,4,2022-04-25,100
4425,54,3,112,432,64733,1,2,2022-04-19,100
4426,36,1,18,433,25972,7,1,2022-03-15,100
4427,52,2,69,434,40747,2,3,2022-07-02,100
4428,57,2,66,435,134204,1,2,2022-11-07,100
4429,68,2,72,436,117289,2,2,2022-04-12,100
4430,28,1,14,437,36228,7,5,2022-09-04,100
4431,60,4,120,438,126295,4,5,2022-05-26,100
4432,52,4,120,439,103002,5,3,2022-08-27,100
4433,41,3,94,440,16325,7,4,2022-09-16,100
4434,22,4,178,441,70725,3,5,2022-10-24,100
4435,60,3,101,442,70612,8,5,2022-10-17,100
4436,49,1,25,443,33603,3,3,2022-12-01,100
4437,50,3,111,444,46350,1,4,2023-02-15,100
4438,58,4,128,445,76283,6,3,2022-12-05,100
4439,2,2,44,446,148491,8,5,2023-02-17,100
4440,79,3,106,447,95160,3,3,2022-06-19,100
4441,71,1,28,448,47494,3,2,2022-07-03,100
4442,32,4,151,449,48918,6,4,2022-08-14,100
4443,52,3,106,450,21810,8,4,2022-08-04,100
4444,50,4,148,451,148490,1,2,2022-07-04,100
4445,1,4,161,452,67670,2,3,2022-12-13,100
4446,44,2,66,453,92382,4,1,2022-03-13,100
4447,21,3,110,454,97603,5,3,2023-01-06,100
4448,63,2,61,455,101242,5,2,2022-09-24,100
4449,4,4,120,456,27487,4,4,2022-10-03,100
4450,12,2,62,457,69447,4,3,2022-12-03,100
4451,79,4,140,458,37277,1,4,2022-05-11,100
4452,75,3,98,459,99805,1,2,2022-03-17,100
4453,12,3,84,460,135030,6,2,2023-02-20,100
4454,2,3,101,461,138828,3,2,2022-09-21,100
4455,27,4,146,462,15150,3,3,2023-02-22,100
4456,79,2,73,463,87807,2,5,2022-07-01,100
4457,17,1,34,464,60782,7,4,2022-10-26,100
4458,49,2,43,465,143209,6,3,2022-07-19,100
4459,66,1,16,466,22008,3,2,2022-09-27,100
4460,53,2,71,467,126285,3,2,2022-11-15,100
4461,66,3,104,468,74670,5,1,2022-07-11,100
4462,74,4,168,469,61106,8,2,2022-06-02,100
4463,4,4,170,470,118237,5,2,2022-05-13,100
4464,58,4,150,471,114755,3,4,2022-08-30,100
4465,66,1,19,472,40838,7,5,2022-07-24,100
4466,33,4,125,473,98570,2,5,2022-05-07,100
4467,22,4,143,474,132200,7,3,2022-04-30,100
4468,25,2,54,475,80664,6,1,2022-05-07,100
4469,38,2,65,476,118904,8,1,2022-08-28,100
4470,15,3,93,477,135593,3,5,2022-05-08,100
4471,60,1,19,478,92276,8,2,2022-12-09,100
4472,7,1,5,479,36068,3,1,2022-07-04,100
4473,23,1,23,480,143795,2,5,2022-05-14,100
4474,69,1,17,481,137510,5,1,2022-10-18,100
4475,19,2,44,482,119977,7,4,2022-06-25,100
4476,2,3,110,483,7823,1,5,2023-02-12,100
4477,2,2,55,484,70206,4,3,2022-08-06,100
4478,54,4,134,485,105440,1,2,2022-09-26,100
4479,43,4,151,486,63904,1,2,2022-11-11,100
4480,28,3,114,487,100577,1,2,2022-07-05,100
4481,13,4,155,488,147497,8,3,2022-09-02,100
4482,14,4,156,489,13816,4,1,2022-12-15,100
4483,50,3,83,490,113943,7,5,2022-07-20,100
4484,68,4,127,491,64541,2,1,2022-03-17,100
4485,24,4,138,492,1668,6,2,2022-07-10,100
4486,35,2,59,493,33633,7,1,2022-05-25,100
4487,39,2,44,494,31100,7,5,2022-05-03,100
4488,45,1,6,495,133228,1,3,2022-08-25,100
4489,76,4,124,496,210,4,3,2022-07-15,100
4490,77,2,71,497,71432,7,5,2023-01-10,100
4491,65,3,108,498,109886,3,1,2022-06-24,100
4492,39,3,82,499,143636,8,1,2023-02-07,100
4493,71,1,9,500,44549,3,2,2022-08-05,100
4494,60,3,100,501,102862,1,4,2022-03-21,100
4495,56,3,114,502,5531,1,5,2022-08-14,100
4496,56,3,110,503,121602,6,1,2022-10-12,100
4497,33,1,34,504,1600,3,3,2022-08-30,100
4498,14,1,34,505,128874,3,2,2022-06-17,100
4499,42,3,116,506,36940,6,1,2022-07-20,100
4500,72,2,44,507,101559,8,4,2022-05-28,100
4501,35,2,57,508,76052,6,2,2023-01-23,100
4502,52,2,74,509,76988,2,3,2022-06-03,100
4503,4,4,178,510,43518,5,2,2022-05-02,100
4504,68,1,38,511,108766,3,4,2022-07-26,100
4505,26,4,126,512,147675,1,3,2022-04-18,100
4506,44,3,93,513,81542,3,5,2022-08-05,100
4507,2,4,149,514,138871,5,5,2022-09-05,100
4508,30,4,153,515,85672,4,4,2022-11-17,100
