fact_id,service_id,hotel_id,room_id,booking_id,guest_id,channel_id,employee_id,sales_date,sales
3067,37,3,116,74,15212,3,4,2022-12-26,100
3068,53,3,100,75,23747,2,1,2022-09-13,100
3069,52,4,139,76,40078,2,5,2023-02-22,100
3070,72,3,81,77,35316,7,1,2023-01-21,100
3071,60,2,45,78,145020,1,2,2022-04-12,100
3072,69,1,10,79,145426,5,5,2022-10-31,100
3073,65,4,153,80,89811,2,2,2022-03-15,100
3074,1,1,2,81,115693,6,1,2022-12-05,100
3075,52,1,26,82,46217,1,4,2022-10-01,100
3076,59,3,91,83,46596,3,5,2022-09-22,100
3077,69,4,123,84,36191,8,1,2022-11-17,100
3078,57,2,77,85,69752,3,2,2023-01-27,100
3079,56,3,104,86,113989,3,1,2023-01-07,100
3080,57,4,142,87,42582,1,4,2022-03-25,100
3081,76,1,13,88,51501,6,4,2022-03-03,100
3082,40,3,98,89,74147,7,4,2022-11-04,100
3083,38,2,47,90,12837,3,2,2022-03-07,100
3084,15,4,122,91,91665,3,3,2022-09-21,100
3085,49,1,37,92,63976,5,3,2022-09-06,100
3086,11,2,54,93,108677,3,4,2022-03-03,100
3087,12,2,39,94,100933,6,3,2023-02-22,100
3088,70,4,143,95,39343,6,2,2022-08-24,100
3089,57,2,52,96,13376,6,3,2022-05-09,100
3090,39,4,135,97,10312,5,4,2022-10-09,100
3091,31,2,41,98,115492,7,3,2022-08-12,100
3092,20,4,138,99,141060,7,4,2023-02-04,100
3093,18,2,48,100,93513,1,1,2022-03-07,100
3094,41,1,28,101,47580,2,5,2022-08-07,100
3095,2,4,121,102,46993,7,4,2022-04-09,100
3096,9,2,65,103,40518,5,5,2022-04-21,100
3097,39,1,17,104,4417,5,4,2022-06-07,100
3098,59,4,122,105,50799,6,2,2022-07-25,100
3099,60,3,89,106,147165,8,2,2022-06-06,100
3100,19,4,127,107,149612,6,1,2022-09-29,100
3101,31,4,179,108,39922,7,3,2022-12-03,100
3102,68,1,26,109,125897,4,2,2022-07-09,100
3103,35,1,24,110,37002,5,4,2023-01-02,100
3104,1,3,102,111,41227,6,1,2022-05-27,100
3105,71,3,112,112,96077,6,3,2022-08-13,100
3106,46,4,182,113,144026,7,4,2022-08-06,100
3107,50,4,148,114,94039,4,5,2022-03-25,100
3108,53,2,49,115,146826,1,4,2022-07-22,100
3109,40,1,22,116,47002,2,4,2022-08-31,100
3110,26,4,131,117,100966,7,5,2022-04-16,100
3111,70,4,155,118,133694,8,4,2022-07-07,100
3112,8,2,63,119,14003,2,1,2022-11-02,100
3113,4,3,81,120,135418,1,4,2022-10-29,100
3114,25,1,21,121,10239,8,4,2022-08-05,100
3115,18,2,57,122,110856,6,4,2022-05-13,100
3116,31,2,53,123,55282,4,4,2022-08-30,100
3117,26,4,153,124,42163,1,2,2022-11-18,100
3118,61,4,179,125,102046,3,3,2022-04-18,100
3119,58,1,37,126,14346,2,3,2022-06-18,100
3120,6,3,96,127,52302,5,5,2022-10-04,100
3121,44,4,127,128,60619,1,2,2022-07-24,100
3122,25,4,125,129,85766,4,1,2023-01-23,100
3123,40,4,160,130,37746,7,4,2022-11-19,100
3124,55,4,118,131,3278,7,2,2022-12-30,100
3125,21,4,153,132,93996,4,4,2022-03-26,100
3126,72,3,89,133,146533,8,4,2022-12-14,100
3127,57,4,172,134,528,7,2,2022-10-25,100
3128,5,2,39,135,113926,3,4,2022-10-23,100
3129,8,4,142,136,49744,5,2,2022-09-18,100
3130,31,4,146,137,100407,6,2,2023-02-24,100
3131,61,1,37,138,40486,1,3,2022-11-19,100
3132,36,4,180,139,48410,2,2,2022-07-29,100
3133,13,3,97,140,47733,5,2,2022-05-27,100
3134,54,4,183,141,135353,5,2,2023-02-16,100
3135,51,2,69,142,120330,6,2,2022-05-22,100
3136,38,2,63,143,48831,7,5,2022-11-21,100
3137,11,2,40,144,118145,5,1,2022-03-05,100
3138,15,4,152,145,33874,3,3,2022-10-24,100
3139,70,1,3,146,72619,7,4,2022-07-30,100
3140,68,4,143,147,81715,3,3,2022-03-10,100
3141,69,4,142,148,40966,6,2,2022-06-29,100
3142,34,4,161,149,74712,4,3,2022-03-12,100
3143,34,4,137,150,13885,8,3,2022-11-03,100
3144,15,3,90,151,72261,5,3,2022-05-12,100
3145,63,4,139,152,61502,3,2,2022-05-02,100
3146,70,3,115,153,143662,2,5,2023-01-01,100
3147,46,4,161,154,24641,3,4,2022-05-15,100
3148,59,3,85,155,97103,7,1,2023-01-20,100
3149,42,4,174,156,43540,3,4,2022-04-23,100
3150,51,4,151,157,77429,3,1,2022-08-21,100
3151,64,4,122,158,24569,8,2,2022-07-23,100
3152,44,1,12,159,28239,7,2,2022-03-15,100
3153,62,2,51,160,129352,8,5,2022-08-19,100
3154,10,4,147,161,117383,3,2,2022-10-22,100
3155,55,4,135,162,91909,2,3,2022-10-08,100
3156,25,4,178,163,129172,1,3,2022-09-11,100
3157,10,1,26,164,34954,2,3,2022-06-21,100
3158,26,3,113,165,87432,3,1,2023-02-18,100
3159,62,4,159,166,145828,5,1,2022-08-08,100
3160,63,4,136,167,144245,1,3,2023-01-27,100
3161,59,4,136,168,92842,5,4,2022-06-09,100
3162,30,4,144,169,105577,7,5,2022-09-27,100
3163,54,1,17,170,68990,1,4,2022-09-03,100
3164,35,1,24,171,41174,5,4,2022-08-26,100
3165,63,4,122,172,82222,1,5,2022-08-14,100
3166,40,2,63,173,67268,3,1,2022-11-03,100
3167,54,3,96,174,36193,5,1,2023-02-06,100
3168,74,3,100,175,55346,8,3,2022-07-30,100
3169,14,1,19,176,94074,1,5,2022-07-11,100
3170,46,4,139,177,120121,8,4,2022-11-24,100
3171,13,2,54,178,77345,2,4,2022-10-08,100
3172,55,3,91,179,12195,4,1,2022-08-25,100
3173,44,4,128,180,40450,5,2,2022-07-08,100
3174,49,4,139,181,16396,1,4,2022-08-02,100
3175,41,4,172,182,11983,3,3,2022-08-14,100
3176,47,4,174,183,18151,3,1,2022-08-21,100
3177,57,2,43,184,39731,4,1,2022-08-09,100
3178,6,4,125,185,18589,4,5,2022-04-25,100
3179,57,4,170,186,87662,4,3,2022-12-13,100
3180,62,3,95,187,94721,2,1,2022-04-25,100
3181,35,2,53,188,124165,6,2,2022-05-23,100
3182,49,4,159,189,11847,5,2,2022-07-17,100
3183,30,4,132,190,72867,7,3,2023-02-19,100
3184,69,4,163,191,103437,4,2,2022-11-19,100
3185,10,2,76,192,43810,6,5,2022-11-09,100
3186,42,3,116,193,144553,7,5,2022-10-31,100
3187,76,2,43,194,94583,2,4,2022-03-17,100
3188,45,4,149,195,47703,2,1,2022-11-16,100
3189,76,4,124,196,132785,3,5,2022-08-25,100
3190,42,3,80,197,101484,3,5,2022-09-29,100
3191,52,4,124,198,50259,5,1,2022-11-19,100
3192,5,3,82,199,110975,1,3,2022-04-20,100
3193,32,1,4,200,23064,3,5,2022-08-01,100
3194,61,4,155,201,129267,1,3,2022-06-04,100
3195,38,4,168,202,15464,2,1,2022-06-10,100
3196,79,1,28,203,97789,2,4,2022-04-04,100
3197,30,1,8,204,99365,8,1,2022-04-06,100
3198,24,4,131,205,88235,6,2,2023-01-23,100
3199,22,2,64,206,65268,5,3,2022-06-17,100
3200,37,4,147,207,5349,5,5,2022-10-11,100
3201,46,4,165,208,62396,6,4,2022-08-09,100
3202,18,3,91,209,93938,1,3,2022-03-31,100
3203,26,2,52,210,130863,7,1,2022-09-08,100
3204,34,3,89,211,134375,8,1,2022-03-17,100
3205,10,4,132,212,85846,1,3,2022-10-16,100
3206,14,4,175,213,107199,8,1,2023-02-26,100
3207,26,4,138,214,62579,4,4,2023-01-28,100
3208,44,3,88,215,126369,8,3,2023-02-11,100
3209,39,1,11,216,47197,7,1,2022-03-27,100
3210,59,3,97,217,122622,6,5,2023-02-14,100
3211,17,2,78,218,56443,2,4,2023-02-26,100
3212,17,1,4,219,26923,2,1,2023-02-07,100
3213,6,1,16,220,118318,2,1,2022-04-21,100
3214,57,3,110,221,117146,4,4,2022-08-01,100
3215,79,2,72,222,92758,1,5,2022-12-30,100
3216,44,1,21,223,87410,7,4,2022-07-22,100
3217,12,1,7,224,79538,3,5,2022-05-28,100
3218,42,1,24,225,101144,2,1,2022-11-29,100
3219,63,4,151,226,79641,2,5,2023-01-25,100
3220,6,2,65,227,101505,6,3,2022-11-24,100
3221,38,4,125,228,31006,2,2,2023-01-13,100
3222,7,3,85,229,79695,8,1,2022-11-30,100
3223,77,4,176,230,149664,6,2,2022-03-07,100
3224,13,3,102,231,113311,5,3,2023-02-21,100
3225,14,2,66,232,31770,4,4,2022-10-02,100
3226,16,1,1,233,131427,5,5,2022-05-03,100
3227,29,4,138,234,9733,5,1,2022-04-07,100
3228,4,2,41,235,4633,8,1,2023-02-16,100
3229,59,4,140,236,40196,3,5,2022-06-07,100
3230,58,3,90,237,61155,6,5,2022-10-07,100
3231,53,2,41,238,74840,4,3,2022-08-19,100
3232,39,3,104,239,88651,3,5,2022-05-17,100
3233,53,1,25,240,141000,1,1,2022-11-19,100
3234,52,2,59,241,3354,5,3,2022-11-25,100
3235,14,1,21,242,49785,2,2,2022-11-10,100
3236,22,4,168,243,25055,2,1,2022-08-05,100
3237,52,4,152,244,41840,3,5,2022-04-08,100
3238,76,2,58,245,128657,1,1,2022-10-01,100
3239,9,2,76,246,142870,2,4,2022-11-17,100
3240,25,4,159,247,55504,1,3,2022-11-29,100
3241,28,4,119,248,133590,2,1,2022-12-21,100
3242,35,3,81,249,28851,1,3,2022-08-10,100
3243,5,1,22,250,77196,5,2,2022-03-01,100
3244,25,4,141,251,83878,1,5,2022-11-17,100
3245,27,2,58,252,109791,4,2,2022-05-18,100
3246,55,2,73,253,106388,1,4,2022-04-07,100
3247,64,1,26,254,96004,7,3,2022-03-03,100
3248,76,4,183,255,134710,6,4,2022-05-03,100
3249,76,4,160,256,56672,8,4,2022-12-25,100
3250,17,3,89,257,113206,2,1,2022-09-30,100
3251,17,4,165,258,40058,6,3,2022-08-12,100
3252,43,3,92,259,62550,5,5,2022-12-17,100
3253,34,3,96,260,117536,3,5,2022-06-02,100
3254,23,4,161,261,148675,8,5,2022-03-09,100
3255,32,2,73,262,147801,5,5,2022-04-28,100
3256,76,2,71,263,98308,7,4,2022-03-31,100
3257,5,4,123,264,65644,8,1,2023-01-04,100
3258,12,3,117,265,37498,7,5,2022-04-17,100
3259,40,1,28,266,76086,6,2,2023-01-07,100
3260,76,3,89,267,54101,2,1,2023-01-29,100
3261,73,4,118,268,86069,5,5,2023-02-18,100
3262,59,1,28,269,143270,6,5,2022-11-17,100
3263,5,2,40,270,46833,7,3,2022-04-27,100
3264,44,4,178,271,133698,8,2,2022-05-02,100
3265,40,2,72,272,78252,6,4,2022-10-29,100
3266,79,3,81,273,110802,5,1,2022-10-15,100
3267,55,4,147,274,140235,8,2,2022-12-11,100
3268,69,4,128,275,403,3,2,2022-12-24,100
3269,60,3,110,276,108969,6,2,2022-04-29,100
3270,62,2,74,277,136505,3,1,2022-04-26,100
3271,12,2,72,278,55822,6,1,2023-02-12,100
3272,54,4,138,279,53022,6,4,2022-07-12,100
3273,38,4,139,280,96920,2,2,2022-07-29,100
3274,20,3,90,281,78041,4,4,2022-04-09,100
3275,2,4,127,282,59819,8,1,2022-05-27,100
3276,9,1,5,283,55021,5,4,2022-03-26,100
3277,38,2,59,284,101446,4,2,2022-03-20,100
3278,70,1,34,285,82616,7,4,2022-11-26,100
3279,26,1,19,286,13802,4,4,2022-07-08,100
3280,7,4,169,287,62057,5,5,2022-03-03,100
3281,17,3,91,288,80008,2,3,2022-07-22,100
3282,42,1,9,289,83804,8,5,2022-03-31,100
3283,76,4,123,290,104843,1,1,2022-11-16,100
3284,20,4,165,291,60596,6,4,2022-06-19,100
3285,9,2,78,292,88882,5,5,2022-03-18,100
3286,10,4,133,293,109847,3,2,2022-10-22,100
3287,13,2,65,294,106135,6,3,2022-05-02,100
3288,76,4,167,295,4761,6,1,2022-10-15,100
3289,60,2,67,296,28653,2,5,2022-06-08,100
3290,53,4,153,297,120396,1,4,2022-05-05,100
3291,42,1,25,298,44252,4,3,2022-05-06,100
3292,64,1,1,299,46180,2,5,2022-08-05,100
3293,65,2,75,300,117803,6,2,2022-07-09,100
3294,21,4,174,301,11535,4,2,2022-05-26,100
3295,26,1,30,302,3989,6,3,2022-08-25,100
3296,45,4,138,303,111092,3,3,2022-04-12,100
3297,60,4,131,304,65945,7,3,2022-07-26,100
3298,52,1,26,305,63571,1,2,2022-07-14,100
3299,58,3,83,306,143778,4,1,2022-04-14,100
3300,53,4,118,307,10658,3,1,2022-12-29,100
3301,54,4,123,308,31029,6,2,2022-07-22,100
3302,45,4,118,309,147659,3,1,2023-02-21,100
3303,11,4,175,310,92490,5,1,2023-01-15,100
3304,60,4,127,311,27305,7,4,2022-03-05,100
3305,74,3,96,312,10714,2,5,2022-06-22,100
3306,2,2,75,313,142741,7,2,2022-03-11,100
3307,5,2,56,314,31750,1,5,2022-09-15,100
3308,59,3,90,315,37138,1,4,2022-05-30,100
3309,15,4,163,316,145903,7,5,2023-01-14,100
3310,50,2,46,317,51821,3,3,2023-01-01,100
3311,75,3,87,318,121212,8,1,2022-10-03,100
3312,3,4,156,319,101758,5,5,2022-12-15,100
3313,1,2,76,320,94953,3,2,2023-01-27,100
3314,78,3,98,321,39286,7,4,2022-04-18,100
3315,1,4,124,322,988,8,4,2022-12-28,100
3316,7,3,85,323,9927,8,3,2022-12-14,100
3317,37,1,7,324,63330,5,2,2023-01-11,100
3318,77,1,3,325,7523,5,1,2022-11-27,100
3319,4,2,72,326,97006,8,1,2022-09-10,100
3320,31,4,164,327,140637,7,5,2022-03-04,100
3321,41,1,6,328,27932,2,2,2022-12-14,100
3322,17,4,170,329,115333,8,5,2023-01-23,100
3323,72,3,90,330,18312,7,3,2023-01-18,100
3324,57,1,36,331,64290,8,4,2023-02-06,100
3325,77,4,164,332,42223,3,4,2022-04-28,100
3326,42,2,79,333,84308,8,1,2022-06-06,100
3327,43,2,75,334,115540,4,3,2022-11-28,100
3328,70,4,128,335,45085,6,2,2022-06-06,100
3329,25,4,177,336,58916,8,5,2022-10-04,100
3330,66,4,159,337,24664,5,1,2022-08-06,100
3331,33,1,22,338,71537,6,3,2022-06-06,100
3332,8,3,97,339,108336,4,1,2023-02-28,100
3333,15,1,25,340,5970,3,4,2022-08-19,100
3334,10,4,166,341,75187,7,2,2022-06-20,100
3335,4,4,128,342,45466,4,3,2022-09-14,100
3336,52,4,150,343,80719,4,4,2022-07-15,100
3337,44,2,57,344,31865,3,2,2023-01-06,100
3338,26,3,87,345,137569,1,5,2023-01-11,100
3339,2,2,46,346,105465,7,3,2022-10-19,100
3340,15,2,69,347,100014,5,3,2022-10-10,100
3341,68,2,43,348,62620,1,2,2022-04-12,100
3342,58,2,39,349,125761,5,5,2022-11-10,100
3343,54,4,161,350,140955,3,1,2022-12-21,100
3344,47,2,46,351,44302,8,3,2022-05-05,100
3345,28,2,72,352,93139,1,2,2022-03-22,100
3346,44,4,177,353,93740,6,4,2022-05-12,100
3347,74,3,107,354,37460,3,3,2023-02-09,100
3348,59,4,156,355,84685,6,4,2022-11-23,100
3349,23,3,104,356,41394,6,5,2022-04-12,100
3350,64,4,124,357,21147,7,3,2022-10-24,100
3351,42,4,148,358,26730,5,5,2022-11-15,100
3352,25,1,20,359,58055,5,5,2022-10-10,100
3353,9,1,22,360,144989,5,5,2022-07-29,100
3354,5,1,11,361,147886,2,5,2022-05-14,100
3355,5,4,130,362,25136,6,1,2022-03-05,100
3356,56,4,150,363,139311,6,1,2022-09-28,100
3357,15,2,67,364,140235,4,2,2023-01-08,100
3358,65,3,111,365,89796,3,5,2023-01-03,100
3359,24,3,100,366,10922,6,4,2022-07-31,100
3360,24,2,47,367,79692,8,2,2022-07-23,100
3361,73,2,73,368,114707,4,2,2022-05-30,100
3362,9,2,61,369,44809,1,1,2022-03-11,100
3363,55,2,43,370,38153,7,3,2022-10-05,100
3364,2,1,32,371,66763,2,5,2022-04-26,100
3365,45,2,54,372,75961,3,3,2022-04-20,100
3366,3,4,143,373,65263,7,3,2023-02-07,100
3367,69,1,6,374,133693,1,1,2022-05-28,100
3368,49,1,22,375,70834,6,3,2022-03-21,100
3369,78,1,24,376,75646,3,2,2022-09-08,100
3370,40,4,173,377,31576,6,1,2022-04-18,100
3371,15,2,76,378,137607,6,3,2022-05-14,100
3372,61,2,57,379,88479,3,3,2022-09-26,100
3373,14,2,60,380,118888,8,2,2022-10-07,100
3374,16,1,18,381,10173,3,2,2022-09-02,100
3375,71,3,101,382,104200,7,2,2022-09-29,100
3376,43,4,149,383,149979,8,2,2022-09-04,100
3377,48,4,152,384,122445,2,5,2022-09-06,100
3378,55,4,128,385,79896,1,3,2022-09-01,100
3379,39,4,183,386,58099,4,5,2022-03-07,100
3380,46,1,15,387,20931,6,3,2022-05-18,100
3381,44,1,15,388,31411,3,3,2022-08-14,100
3382,13,4,151,389,35255,2,1,2022-06-17,100
3383,58,4,158,390,125309,5,4,2022-12-02,100
3384,25,2,70,391,70299,6,5,2022-09-30,100
3385,18,1,14,392,131430,8,4,2022-05-29,100
3386,68,2,74,393,10034,3,2,2022-05-20,100
3387,61,2,72,394,22537,4,4,2023-02-26,100
3388,44,1,18,395,34535,8,1,2022-08-27,100
3389,12,2,59,396,43614,1,1,2022-06-07,100
3390,8,2,42,397,128480,8,2,2023-02-07,100
3391,63,4,138,398,34992,8,3,2022-04-12,100
3392,36,4,127,399,61659,8,2,2022-10-03,100
3393,53,3,88,400,107425,5,4,2022-05-10,100
3394,24,4,172,401,101878,6,3,2022-05-24,100
3395,59,4,134,402,25839,2,4,2022-07-01,100
3396,10,4,129,403,90819,1,4,2022-04-23,100
3397,8,1,34,404,19482,4,3,2022-06-05,100
3398,49,4,126,405,141006,3,1,2022-05-06,100
3399,21,3,89,406,62461,6,2,2023-01-11,100
3400,2,1,12,407,66639,8,5,2022-05-19,100
3401,6,2,65,408,10293,7,1,2023-01-18,100
3402,43,2,48,409,121250,4,3,2022-12-01,100
3403,48,2,70,410,64443,7,1,2022-07-07,100
3404,76,4,171,411,75908,3,5,2023-01-03,100
3405,21,4,131,412,10867,8,5,2022-10-13,100
3406,44,2,41,413,140540,7,1,2022-03-18,100
3407,7,1,18,414,145951,1,5,2022-06-20,100
3408,47,4,154,415,49801,6,2,2022-07-17,100
3409,71,4,123,416,110788,7,4,2022-08-26,100
3410,24,4,174,417,82849,3,3,2022-03-12,100
3411,53,3,92,418,69335,2,2,2022-03-22,100
3412,49,2,77,419,22697,5,2,2022-04-06,100
3413,39,1,33,420,90798,2,5,2022-05-10,100
3414,26,4,150,421,27245,3,4,2023-01-05,100
3415,56,2,78,422,30529,5,4,2022-12-23,100
3416,15,2,72,423,105662,1,3,2023-01-07,100
3417,50,2,66,424,37643,4,5,2022-11-09,100
3418,53,4,153,425,48113,6,2,2022-10-27,100
3419,27,2,70,426,147900,2,3,2022-07-18,100
3420,30,4,153,427,62707,8,3,2023-01-05,100
3421,4,2,42,428,120247,2,1,2022-08-24,100
3422,50,2,56,429,133746,6,1,2022-05-18,100
3423,23,2,55,430,8277,4,2,2022-12-09,100
3424,31,1,15,431,65809,7,2,2023-02-18,100
3425,13,3,112,432,64733,1,4,2022-04-13,100
3426,21,1,18,433,25972,7,2,2022-07-13,100
3427,2,2,69,434,40747,2,5,2022-07-06,100
3428,2,2,66,435,134204,1,3,2022-05-17,100
3429,38,2,72,436,117289,2,1,2022-09-10,100
3430,5,1,14,437,36228,7,4,2022-12-12,100
3431,17,4,120,438,126295,4,1,2022-12-16,100
3432,78,4,120,439,103002,5,2,2023-02-03,100
3433,74,3,94,440,16325,7,2,2022-09-27,100
3434,19,4,178,441,70725,3,2,2022-04-05,100
3435,3,3,101,442,70612,8,1,2022-04-23,100
3436,56,1,25,443,33603,3,1,2022-08-27,100
3437,29,3,111,444,46350,1,5,2022-07-09,100
3438,54,4,128,445,76283,6,3,2023-01-08,100
3439,43,2,44,446,148491,8,3,2023-02-23,100
3440,32,3,106,447,95160,3,3,2022-06-25,100
3441,5,1,28,448,47494,3,4,2022-12-16,100
3442,56,4,151,449,48918,6,3,2022-10-30,100
3443,39,3,106,450,21810,8,5,2022-04-10,100
3444,20,4,148,451,148490,1,5,2023-02-08,100
3445,2,4,161,452,67670,2,3,2022-07-04,100
3446,2,2,66,453,92382,4,1,2022-06-04,100
3447,57,3,110,454,97603,5,2,2022-09-24,100
3448,33,2,61,455,101242,5,1,2022-10-15,100
3449,14,4,120,456,27487,4,4,2022-12-26,100
3450,59,2,62,457,69447,4,4,2022-11-25,100
3451,43,4,140,458,37277,1,3,2022-11-16,100
3452,9,3,98,459,99805,1,5,2022-08-27,100
3453,13,3,84,460,135030,6,3,2022-11-09,100
3454,63,3,101,461,138828,3,1,2023-01-25,100
3455,39,4,146,462,15150,3,5,2022-04-06,100
3456,27,2,73,463,87807,2,2,2022-11-08,100
3457,37,1,34,464,60782,7,3,2023-01-23,100
3458,3,2,43,465,143209,6,4,2023-01-07,100
3459,65,1,16,466,22008,3,5,2022-11-10,100
3460,24,2,71,467,126285,3,3,2022-07-29,100
3461,71,3,104,468,74670,5,4,2022-08-05,100
3462,24,4,168,469,61106,8,3,2022-08-22,100
3463,79,4,170,470,118237,5,2,2023-01-08,100
3464,41,4,150,471,114755,3,5,2023-01-15,100
3465,47,1,19,472,40838,7,2,2022-11-20,100
3466,61,4,125,473,98570,2,1,2022-03-01,100
3467,1,4,143,474,132200,7,2,2022-06-09,100
3468,30,2,54,475,80664,6,3,2023-02-05,100
3469,26,2,65,476,118904,8,5,2022-06-29,100
3470,42,3,93,477,135593,3,5,2022-04-12,100
3471,3,1,19,478,92276,8,1,2022-09-16,100
3472,2,1,5,479,36068,3,4,2022-06-03,100
3473,40,1,23,480,143795,2,5,2023-01-29,100
3474,1,1,17,481,137510,5,4,2022-04-24,100
3475,21,2,44,482,119977,7,1,2022-04-10,100
3476,69,3,110,483,7823,1,3,2023-02-03,100
3477,54,2,55,484,70206,4,3,2022-03-25,100
3478,73,4,134,485,105440,1,5,2022-03-21,100
3479,30,4,151,486,63904,1,3,2022-05-19,100
3480,12,3,114,487,100577,1,2,2022-07-20,100
3481,19,4,155,488,147497,8,1,2023-02-08,100
3482,10,4,156,489,13816,4,4,2022-06-27,100
3483,38,3,83,490,113943,7,3,2023-02-19,100
3484,3,4,127,491,64541,2,2,2022-08-22,100
3485,67,4,138,492,1668,6,1,2022-04-02,100
3486,72,2,59,493,33633,7,1,2022-04-21,100
3487,6,2,44,494,31100,7,4,2022-12-24,100
3488,32,1,6,495,133228,1,4,2022-12-29,100
3489,78,4,124,496,210,4,1,2022-12-14,100
3490,15,2,71,497,71432,7,4,2022-03-13,100
3491,37,3,108,498,109886,3,1,2023-02-27,100
3492,70,3,82,499,143636,8,1,2023-01-22,100
3493,29,1,9,500,44549,3,5,2022-08-20,100
3494,57,3,100,501,102862,1,3,2023-02-17,100
3495,54,3,114,502,5531,1,3,2023-02-11,100
3496,17,3,110,503,121602,6,5,2023-02-14,100
3497,47,1,34,504,1600,3,4,2022-08-20,100
3498,60,1,34,505,128874,3,4,2022-12-30,100
3499,37,3,116,506,36940,6,3,2022-07-02,100
3500,40,2,44,507,101559,8,1,2022-05-21,100
3501,57,2,57,508,76052,6,2,2022-03-04,100
3502,44,2,74,509,76988,2,3,2023-02-01,100
3503,79,4,178,510,43518,5,5,2022-09-06,100
3504,64,1,38,511,108766,3,1,2022-07-05,100
3505,5,4,126,512,147675,1,5,2022-11-26,100
3506,64,3,93,513,81542,3,2,2023-02-02,100
3507,44,4,149,514,138871,5,4,2022-07-17,100
3508,26,4,153,515,85672,4,1,2022-09-09,100
